BinCenter,BinContent
0.9585,39
0.9595,48
0.9605,43
0.9615,42
0.9625,45
0.9635,39
0.9645,43
0.9655,45
0.9665,54
0.9675,48
0.9685,39
0.9695,35
0.9705,39
0.9715,48
0.9725,36
0.9735,40
0.9745,42
0.9755,35
0.9765,38
0.9775,39
0.9785,47
0.9795,38
0.9805,36
0.9815,48
0.9825,49
0.9835,40
0.9845,21
0.9855,42
0.9865,42
0.9875,33
0.9885,37
0.9895,43
0.9905,55
0.9915,32
0.9925,62
0.9935,42
0.9945,27
0.9955,36
0.9965,53
0.9975,38
0.9985,37
0.9995,40
1.0005,36
1.0015,39
1.0025,44
1.0035,41
1.0045,40
1.0055,40
1.0065,44
1.0075,27
1.0085,40
1.0095,45
1.0105,47
1.0115,40
1.0125,40
1.0135,39
1.0145,36
1.0155,34
1.0165,47
1.0175,42
1.0185,36
1.0195,43
1.0205,40
1.0215,31
1.0225,39
1.0235,42
1.0245,28
1.0255,41
1.0265,28
1.0275,38
1.0285,37
1.0295,39
1.0305,34
1.0315,37
1.0325,37
1.0335,37
1.0345,41
1.0355,48
1.0365,45
1.0375,42
1.0385,47
1.0395,38
1.0405,49
1.0415,46
1.0425,28
1.0435,24
1.0445,42
1.0455,35
1.0465,36
1.0475,39
1.0485,26
1.0495,47
1.0505,30
1.0515,33
1.0525,42
1.0535,42
1.0545,47
1.0555,28
1.0565,30
1.0575,42
1.0585,45
1.0595,56
1.0605,40
1.0615,25
1.0625,29
1.0635,37
1.0645,26
1.0655,40
1.0665,36
1.0675,34
1.0685,31
1.0695,41
1.0705,44
1.0715,32
1.0725,25
1.0735,26
1.0745,35
1.0755,37
1.0765,31
1.0775,39
1.0785,35
1.0795,41
1.0805,36
1.0815,32
1.0825,33
1.0835,34
1.0845,28
1.0855,32
1.0865,33
1.0875,29
1.0885,24
1.0895,42
1.0905,29
1.0915,34
1.0925,21
1.0935,29
1.0945,24
1.0955,33
1.0965,29
1.0975,35
1.0985,35
1.0995,30
1.1005,32
1.1015,34
1.1025,33
1.1035,35
1.1045,25
1.1055,33
1.1065,34
1.1075,40
1.1085,41
1.1095,30
1.1105,34
1.1115,20
1.1125,33
1.1135,38
1.1145,31
1.1155,31
1.1165,36
1.1175,35
1.1185,34
1.1195,24
1.1205,27
1.1215,25
1.1225,30
1.1235,29
1.1245,44
1.1255,28
1.1265,24
1.1275,32
1.1285,33
1.1295,28
1.1305,28
1.1315,26
1.1325,31
1.1335,31
1.1345,28
1.1355,23
1.1365,31
1.1375,34
1.1385,39
1.1395,30
1.1405,33
1.1415,35
1.1425,40
1.1435,29
1.1445,39
1.1455,29
1.1465,30
1.1475,37
1.1485,23
1.1495,22
1.1505,28
1.1515,30
1.1525,26
1.1535,30
1.1545,27
1.1555,28
1.1565,32
1.1575,23
1.1585,21
1.1595,24
1.1605,33
1.1615,24
1.1625,30
1.1635,27
1.1645,34
1.1655,33
1.1665,30
1.1675,22
1.1685,28
1.1695,35
1.1705,23
1.1715,30
1.1725,32
1.1735,23
1.1745,26
1.1755,28
1.1765,28
1.1775,22
1.1785,20
1.1795,19
1.1805,31
1.1815,33
1.1825,28
1.1835,31
1.1845,28
1.1855,34
1.1865,36
1.1875,22
1.1885,27
1.1895,24
1.1905,28
1.1915,29
1.1925,26
1.1935,34
1.1945,28
1.1955,28
1.1965,20
1.1975,27
1.1985,27
1.1995,25
1.2005,26
1.2015,31
1.2025,33
1.2035,16
1.2045,21
1.2055,20
1.2065,19
1.2075,26
1.2085,26
1.2095,17
1.2105,23
1.2115,24
1.2125,26
1.2135,29
1.2145,21
1.2155,22
1.2165,28
1.2175,18
1.2185,32
1.2195,18
1.2205,23
1.2215,28
1.2225,19
1.2235,29
1.2245,17
1.2255,42
1.2265,31
1.2275,28
1.2285,26
1.2295,20
1.2305,22
1.2315,26
1.2325,38
1.2335,21
1.2345,21
1.2355,20
1.2365,22
1.2375,20
1.2385,26
1.2395,30
1.2405,26
1.2415,25
1.2425,18
1.2435,26
1.2445,29
1.2455,20
1.2465,24
1.2475,26
1.2485,22
1.2495,20
1.2505,21
1.2515,27
1.2525,25
1.2535,18
1.2545,28
1.2555,23
1.2565,16
1.2575,27
1.2585,26
1.2595,31
1.2605,23
1.2615,21
1.2625,19
1.2635,31
1.2645,29
1.2655,19
1.2665,27
1.2675,24
1.2685,21
1.2695,20
1.2705,24
1.2715,28
1.2725,18
1.2735,25
1.2745,19
1.2755,28
1.2765,29
1.2775,23
1.2785,16
1.2795,23
1.2805,21
1.2815,23
1.2825,18
