BinCenter,BinContent
0.861,680
0.863,624
0.865,616
0.867,585
0.869,649
0.871,611
0.873,649
0.875,629
0.877,652
0.879,623
0.881,591
0.883,614
0.885,616
0.887,570
0.889,619
0.891,646
0.893,600
0.895,618
0.897,600
0.899,591
0.901,604
0.903,547
0.905,535
0.907,591
0.909,545
0.911,553
0.913,569
0.915,564
0.917,572
0.919,592
0.921,592
0.923,591
0.925,550
0.927,546
0.929,588
0.931,527
0.933,536
0.935,544
0.937,564
0.939,520
0.941,551
0.943,521
0.945,556
0.947,510
0.949,536
0.951,536
0.953,510
0.955,488
0.957,536
0.959,500
0.961,491
0.963,479
0.965,533
0.967,472
0.969,480
0.971,527
0.973,489
0.975,483
0.977,489
0.979,498
0.981,523
0.983,443
0.985,492
0.987,471
0.989,493
0.991,503
0.993,465
0.995,471
0.997,488
0.999,467
1.001,504
1.003,444
1.005,460
1.007,459
1.009,464
1.011,477
1.013,439
1.015,454
1.017,444
1.019,433
1.021,462
1.023,477
1.025,462
1.027,479
1.029,435
1.031,456
1.033,423
1.035,458
1.037,459
1.039,450
1.041,404
1.043,470
1.045,429
1.047,420
1.049,433
1.051,447
1.053,424
1.055,453
1.057,450
1.059,436
1.061,423
1.063,419
1.065,435
1.067,395
1.069,384
1.071,395
1.073,400
1.075,392
1.077,408
1.079,384
1.081,424
1.083,433
1.085,397
1.087,398
1.089,422
1.091,394
1.093,437
1.095,365
1.097,396
1.099,396
1.101,424
1.103,355
1.105,379
1.107,406
1.109,349
1.111,417
1.113,360
1.115,351
1.117,384
1.119,368
1.121,374
1.123,375
1.125,369
1.127,377
1.129,376
1.131,367
1.133,384
1.135,366
1.137,331
1.139,368
1.141,342
1.143,377
1.145,351
1.147,364
1.149,379
1.151,360
1.153,352
1.155,367
1.157,337
1.159,361
1.161,365
1.163,351
1.165,329
1.167,339
1.169,313
1.171,348
1.173,359
1.175,358
1.177,353
1.179,349
1.181,336
1.183,338
1.185,298
1.187,315
1.189,323
1.191,317
1.193,323
1.195,322
1.197,317
1.199,356
1.201,332
1.203,311
1.205,337
1.207,292
1.209,331
1.211,360
1.213,329
1.215,325
1.217,302
1.219,338
1.221,317
1.223,311
1.225,312
1.227,304
1.229,300
1.231,317
1.233,335
1.235,293
1.237,288
1.239,297
1.241,325
1.243,307
1.245,288
1.247,296
1.249,295
1.251,288
1.253,306
1.255,278
1.257,285
1.259,308
1.261,299
1.263,282
1.265,316
1.267,271
1.269,276
1.271,273
1.273,259
1.275,280
1.277,311
1.279,289
1.281,259
1.283,299
1.285,296
1.287,236
1.289,270
1.291,271
1.293,284
1.295,325
1.297,289
1.299,254
1.301,245
1.303,289
1.305,303
1.307,267
1.309,254
1.311,274
1.313,256
1.315,262
1.317,282
1.319,270
1.321,275
1.323,265
1.325,277
1.327,277
1.329,249
1.331,264
1.333,259
1.335,247
1.337,273
1.339,285
1.341,261
1.343,242
1.345,261
1.347,249
1.349,242
1.351,216
1.353,230
1.355,260
1.357,273
1.359,268
1.361,260
1.363,249
1.365,251
1.367,262
1.369,246
1.371,263
1.373,216
1.375,231
1.377,276
1.379,246
1.381,252
1.383,267
1.385,250
1.387,229
1.389,232
1.391,254
1.393,231
1.395,247
1.397,217
1.399,232
1.401,215
1.403,226
1.405,239
1.407,203
1.409,244
1.411,212
1.413,225
1.415,234
1.417,240
1.419,245
1.421,254
1.423,223
1.425,237
1.427,229
1.429,237
1.431,208
1.433,206
1.435,237
1.437,221
1.439,216
1.441,246
1.443,228
1.445,220
1.447,226
1.449,210
1.451,247
1.453,201
1.455,236
1.457,201
1.459,220
1.461,215
1.463,228
1.465,202
1.467,245
1.469,186
1.471,202
1.473,242
1.475,186
1.477,220
1.479,197
1.481,187
1.483,206
1.485,189
1.487,191
1.489,185
1.491,219
1.493,195
1.495,197
1.497,204
1.499,203
1.501,203
1.503,198
1.505,200
1.507,175
1.509,215
1.511,220
1.513,204
1.515,186
1.517,202
1.519,193
1.521,182
1.523,200
1.525,188
1.527,201
1.529,195
1.531,175
1.533,188
1.535,175
1.537,189
1.539,191
1.541,200
1.543,169
1.545,148
1.547,186
1.549,177
1.551,188
1.553,177
1.555,188
1.557,204
1.559,184
1.561,193
1.563,186
1.565,194
1.567,199
1.569,176
1.571,196
1.573,177
1.575,165
1.577,199
1.579,197
1.581,184
1.583,164
1.585,170
1.587,164
1.589,175
1.591,176
1.593,190
1.595,172
1.597,179
1.599,176
1.601,145
1.603,158
1.605,147
1.607,187
1.609,158
1.611,160
1.613,158
1.615,165
1.617,181
1.619,166
1.621,173
1.623,145
1.625,163
1.627,137
1.629,159
1.631,144
1.633,177
1.635,155
1.637,182
1.639,153
1.641,155
1.643,154
1.645,177
1.647,161
1.649,160
1.651,180
1.653,122
1.655,139
1.657,165
1.659,169
1.661,162
1.663,155
1.665,143
1.667,157
1.669,146
1.671,181
1.673,139
1.675,143
1.677,146
1.679,147
1.681,133
1.683,157
1.685,129
1.687,134
1.689,177
1.691,157
1.693,153
1.695,147
1.697,153
1.699,148
1.701,159
1.703,151
1.705,145
1.707,145
1.709,139
1.711,133
1.713,140
1.715,145
1.717,137
1.719,135
1.721,142
1.723,137
1.725,143
1.727,148
1.729,125
1.731,135
1.733,135
1.735,147
1.737,133
1.739,144
1.741,133
1.743,126
1.745,130
1.747,129
1.749,139
1.751,117
1.753,137
1.755,122
1.757,118
1.759,146
1.761,128
1.763,130
1.765,135
1.767,125
1.769,131
1.771,145
1.773,120
1.775,129
1.777,107
1.779,120
1.781,129
1.783,113
1.785,128
1.787,124
1.789,117
1.791,113
1.793,117
1.795,105
1.797,127
1.799,111
1.801,130
1.803,114
1.805,107
1.807,123
1.809,115
1.811,114
1.813,118
1.815,121
1.817,128
1.819,115
1.821,152
1.823,119
1.825,124
1.827,107
1.829,124
1.831,113
1.833,133
1.835,117
1.837,101
1.839,120
1.841,125
1.843,130
1.845,121
1.847,116
1.849,126
1.851,98
1.853,112
1.855,106
1.857,110
1.859,117
1.861,125
1.863,107
1.865,120
1.867,127
1.869,121
1.871,98
1.873,115
1.875,99
1.877,113
1.879,91
1.881,113
1.883,100
1.885,100
1.887,116
1.889,118
1.891,117
1.893,103
1.895,120
1.897,109
1.899,110
1.901,108
1.903,115
1.905,122
1.907,95
1.909,126
1.911,106
1.913,82
1.915,91
1.917,89
1.919,95
1.921,115
1.923,93
1.925,95
1.927,111
1.929,104
1.931,89
1.933,102
1.935,91
1.937,93
1.939,114
1.941,98
1.943,100
1.945,96
1.947,124
1.949,106
1.951,102
1.953,82
1.955,102
1.957,82
1.959,108
1.961,95
1.963,90
1.965,85
1.967,92
1.969,74
1.971,93
1.973,88
1.975,98
1.977,94
1.979,94
1.981,70
1.983,112
1.985,94
1.987,92
1.989,106
1.991,81
1.993,92
1.995,101
1.997,89
1.999,95
2.001,115
2.003,92
2.005,76
2.007,79
2.009,89
2.011,69
2.013,88
2.015,94
2.017,75
2.019,93
2.021,90
2.023,100
2.025,92
2.027,89
2.029,98
2.031,97
2.033,97
2.035,88
2.037,90
2.039,87
2.041,94
2.043,98
2.045,81
2.047,107
2.049,92
2.051,81
2.053,85
2.055,82
2.057,75
2.059,65
2.061,84
2.063,78
2.065,88
2.067,68
2.069,86
2.071,82
2.073,68
2.075,87
2.077,91
2.079,83
2.081,95
2.083,77
2.085,77
2.087,86
2.089,80
2.091,86
2.093,76
2.095,97
2.097,67
2.099,80
2.101,83
2.103,83
2.105,90
2.107,84
2.109,72
2.111,74
2.113,70
2.115,85
2.117,91
2.119,84
2.121,70
2.123,73
2.125,77
2.127,77
2.129,77
2.131,80
2.133,81
2.135,78
2.137,67
2.139,69
2.141,65
2.143,78
2.145,61
2.147,82
2.149,71
2.151,70
2.153,68
2.155,83
2.157,70
2.159,83
2.161,69
2.163,57
2.165,66
2.167,68
2.169,69
2.171,78
2.173,71
2.175,61
2.177,85
2.179,67
2.181,75
2.183,74
2.185,87
2.187,54
2.189,59
2.191,66
2.193,72
2.195,66
2.197,72
2.199,70
2.201,64
2.203,77
2.205,74
2.207,54
2.209,49
2.211,63
2.213,48
2.215,65
2.217,55
2.219,70
2.221,62
2.223,64
2.225,59
2.227,53
2.229,61
2.231,78
2.233,67
2.235,47
2.237,64
2.239,69
2.241,65
2.243,61
2.245,59
2.247,58
2.249,69
2.251,60
2.253,62
2.255,55
2.257,67
2.259,58
2.261,67
2.263,53
2.265,54
2.267,71
2.269,60
2.271,55
2.273,65
2.275,66
2.277,44
2.279,62
2.281,69
2.283,52
2.285,68
2.287,65
2.289,68
2.291,57
2.293,53
2.295,56
2.297,63
2.299,56
2.301,66
2.303,50
2.305,50
2.307,66
2.309,59
2.311,49
2.313,55
2.315,49
2.317,56
2.319,58
2.321,62
2.323,56
2.325,47
2.327,51
2.329,59
2.331,54
2.333,65
2.335,62
2.337,53
2.339,59
2.341,55
2.343,61
2.345,56
2.347,48
2.349,51
2.351,50
2.353,60
2.355,63
2.357,63
2.359,52
2.361,40
2.363,60
2.365,55
2.367,57
2.369,53
2.371,42
2.373,52
2.375,51
2.377,58
2.379,45
2.381,53
2.383,41
2.385,51
2.387,46
2.389,58
2.391,48
2.393,54
2.395,38
2.397,41
2.399,49
2.401,54
2.403,55
2.405,50
2.407,44
2.409,62
2.411,38
2.413,59
2.415,47
2.417,45
2.419,52
2.421,47
2.423,49
2.425,45
2.427,50
2.429,50
2.431,57
2.433,41
2.435,50
2.437,41
2.439,48
2.441,31
2.443,41
2.445,43
2.447,48
2.449,40
2.451,47
2.453,45
2.455,42
2.457,46
2.459,44
2.461,40
2.463,46
2.465,38
2.467,51
2.469,51
2.471,48
2.473,52
2.475,52
2.477,54
2.479,42
2.481,46
2.483,38
2.485,44
2.487,44
2.489,44
2.491,43
2.493,47
2.495,39
2.497,40
2.499,36
2.501,36
2.503,49
2.505,37
2.507,48
2.509,43
2.511,46
2.513,44
2.515,51
2.517,36
2.519,52
2.521,40
2.523,40
2.525,45
2.527,44
2.529,30
2.531,42
2.533,34
2.535,41
2.537,50
2.539,48
2.541,42
2.543,40
2.545,33
2.547,42
2.549,49
2.551,33
2.553,48
2.555,38
2.557,36
2.559,47
2.561,32
2.563,39
2.565,54
2.567,37
2.569,35
2.571,37
2.573,37
2.575,35
2.577,40
2.579,41
2.581,48
2.583,42
2.585,46
2.587,37
2.589,42
2.591,40
2.593,40
2.595,21
2.597,36
2.599,44
2.601,51
2.603,33
2.605,39
2.607,46
2.609,41
2.611,30
2.613,40
2.615,31
2.617,35
2.619,34
2.621,33
2.623,33
2.625,30
2.627,40
2.629,40
2.631,47
2.633,48
2.635,28
2.637,33
2.639,33
2.641,37
2.643,32
2.645,35
2.647,29
2.649,37
2.651,36
2.653,44
2.655,38
2.657,20
2.659,22
2.661,36
2.663,29
2.665,31
2.667,35
2.669,33
2.671,36
2.673,35
2.675,27
2.677,44
2.679,41
2.681,30
2.683,25
2.685,29
2.687,33
2.689,28
2.691,29
2.693,28
2.695,31
2.697,42
2.699,33
2.701,26
2.703,32
2.705,29
2.707,37
2.709,26
2.711,29
2.713,30
2.715,35
2.717,21
2.719,24
2.721,36
2.723,27
2.725,30
2.727,33
2.729,30
2.731,41
2.733,32
2.735,37
2.737,36
2.739,24
2.741,33
2.743,40
2.745,28
2.747,29
2.749,29
2.751,31
2.753,19
2.755,30
2.757,20
2.759,30
2.761,28
2.763,28
2.765,22
2.767,29
2.769,21
2.771,33
2.773,21
2.775,54
2.777,31
2.779,26
2.781,34
2.783,30
2.785,33
2.787,27
2.789,24
2.791,29
2.793,22
2.795,29
2.797,26
2.799,24
2.801,15
2.803,34
2.805,29
2.807,34
2.809,29
2.811,27
2.813,27
2.815,20
2.817,29
2.819,26
2.821,41
2.823,24
2.825,28
2.827,27
2.829,24
2.831,30
2.833,18
2.835,22
2.837,28
2.839,34
2.841,37
2.843,34
2.845,42
2.847,29
2.849,20
2.851,22
2.853,32
2.855,26
2.857,26
2.859,29
2.861,27
2.863,16
2.865,29
2.867,29
2.869,24
2.871,24
2.873,32
2.875,27
2.877,19
2.879,25
2.881,23
2.883,30
2.885,29
2.887,15
2.889,28
2.891,26
2.893,30
2.895,24
2.897,42
2.899,26
2.901,21
2.903,24
2.905,17
2.907,24
2.909,28
2.911,22
2.913,25
2.915,20
2.917,17
2.919,18
2.921,18
2.923,25
2.925,26
2.927,16
2.929,23
2.931,25
2.933,20
2.935,26
2.937,21
2.939,23
2.941,27
2.943,14
2.945,16
2.947,17
2.949,18
2.951,31
2.953,23
2.955,21
2.957,29
2.959,21
2.961,23
2.963,26
2.965,19
2.967,22
2.969,25
2.971,17
2.973,12
2.975,28
2.977,20
2.979,15
2.981,15
2.983,21
2.985,22
2.987,20
2.989,20
2.991,10
2.993,25
2.995,15
2.997,26
2.999,12
3.001,24
3.003,20
3.005,20
3.007,19
3.009,11
3.011,15
3.013,19
3.015,13
3.017,32
3.019,20
3.021,26
3.023,19
3.025,19
3.027,18
3.029,18
3.031,13
3.033,22
3.035,21
3.037,18
3.039,19
3.041,13
3.043,15
3.045,17
3.047,15
3.049,21
3.051,24
3.053,20
3.055,25
3.057,14
3.059,12
3.061,16
3.063,14
3.065,17
3.067,21
3.069,18
3.071,17
3.073,23
3.075,15
3.077,18
3.079,16
3.081,14
3.083,22
3.085,21
3.087,14
3.089,18
3.091,17
3.093,23
3.095,29
3.097,30
3.099,14
3.101,15
3.103,15
3.105,18
3.107,23
3.109,13
3.111,12
3.113,14
3.115,8
3.117,29
3.119,17
3.121,16
3.123,23
3.125,13
3.127,15
3.129,16
3.131,11
3.133,10
3.135,17
3.137,14
3.139,14
3.141,18
3.143,10
3.145,15
3.147,17
3.149,17
3.151,12
3.153,16
3.155,15
3.157,16
3.159,12
3.161,15
3.163,18
3.165,12
3.167,10
3.169,11
3.171,11
3.173,13
3.175,11
3.177,9
3.179,12
3.181,14
3.183,15
3.185,17
3.187,17
3.189,10
3.191,14
3.193,8
3.195,15
3.197,10
3.199,19
3.201,9
3.203,13
3.205,6
3.207,16
3.209,13
3.211,19
3.213,10
3.215,11
3.217,15
3.219,13
3.221,15
3.223,14
3.225,12
3.227,18
3.229,12
3.231,14
3.233,15
3.235,18
3.237,14
3.239,15
3.241,11
3.243,7
3.245,15
3.247,15
3.249,16
3.251,8
3.253,14
3.255,10
3.257,15
3.259,11
3.261,14
3.263,20
3.265,10
3.267,9
3.269,20
3.271,21
3.273,12
3.275,13
3.277,12
3.279,11
3.281,11
3.283,8
3.285,10
3.287,11
3.289,13
3.291,11
3.293,10
3.295,13
3.297,7
3.299,12
3.301,7
3.303,8
3.305,18
3.307,11
3.309,11
3.311,16
3.313,9
3.315,8
3.317,16
3.319,11
3.321,9
3.323,15
3.325,8
3.327,14
3.329,6
3.331,9
3.333,9
3.335,13
3.337,12
3.339,9
3.341,11
3.343,9
3.345,13
3.347,14
3.349,5
3.351,17
3.353,13
3.355,15
3.357,10
3.359,12
3.361,16
3.363,7
3.365,10
3.367,9
3.369,10
3.371,15
3.373,13
3.375,8
3.377,13
3.379,6
3.381,8
3.383,12
3.385,9
3.387,11
3.389,7
3.391,15
3.393,14
3.395,11
3.397,8
3.399,16
3.401,12
3.403,9
3.405,6
3.407,11
3.409,10
3.411,9
3.413,10
3.415,9
3.417,8
3.419,12
3.421,10
3.423,13
3.425,5
3.427,11
3.429,10
3.431,11
3.433,10
3.435,12
3.437,15
3.439,10
3.441,5
3.443,13
3.445,11
3.447,7
3.449,5
3.451,8
3.453,11
3.455,9
3.457,7
3.459,8
3.461,6
3.463,9
3.465,10
3.467,6
3.469,16
3.471,12
3.473,9
3.475,6
3.477,10
3.479,10
3.481,7
3.483,10
3.485,9
3.487,7
3.489,7
3.491,5
3.493,11
3.495,12
3.497,8
3.499,10
3.501,8
3.503,10
3.505,10
3.507,5
3.509,14
3.511,14
3.513,11
3.515,7
3.517,8
3.519,8
3.521,11
3.523,10
3.525,7
3.527,10
3.529,12
3.531,11
3.533,5
3.535,11
3.537,4
3.539,14
3.541,7
3.543,8
3.545,11
3.547,9
3.549,6
3.551,5
3.553,6
3.555,6
3.557,5
3.559,4
3.561,11
3.563,11
3.565,10
3.567,5
3.569,9
3.571,6
3.573,4
3.575,4
3.577,9
3.579,9
3.581,3
3.583,6
3.585,7
3.587,13
3.589,6
3.591,8
3.593,8
3.595,7
3.597,8
3.599,9
3.601,12
3.603,4
3.605,7
3.607,3
3.609,7
3.611,8
3.613,10
3.615,8
3.617,5
3.619,6
3.621,9
3.623,8
3.625,4
3.627,10
3.629,5
3.631,9
3.633,7
3.635,4
3.637,9
3.639,10
3.641,8
3.643,13
3.645,5
3.647,7
3.649,12
3.651,7
3.653,5
3.655,8
3.657,7
3.659,1
3.661,7
3.663,9
3.665,5
3.667,11
3.669,9
3.671,7
3.673,4
3.675,8
3.677,7
3.679,7
3.681,13
3.683,7
3.685,7
3.687,6
3.689,8
3.691,5
3.693,7
3.695,6
3.697,4
3.699,6
3.701,7
3.703,6
3.705,10
3.707,5
3.709,7
3.711,7
3.713,9
3.715,4
3.717,7
3.719,6
3.721,8
3.723,7
3.725,3
3.727,9
3.729,3
3.731,4
3.733,3
3.735,6
3.737,5
3.739,12
3.741,7
3.743,0
3.745,6
3.747,3
3.749,7
3.751,1
3.753,8
3.755,5
3.757,4
3.759,10
3.761,7
3.763,4
3.765,4
3.767,11
3.769,6
3.771,3
3.773,9
3.775,4
3.777,3
3.779,13
3.781,4
3.783,8
3.785,9
3.787,3
3.789,7
3.791,7
3.793,1
3.795,3
3.797,5
3.799,9
3.801,8
3.803,6
3.805,7
3.807,5
3.809,4
3.811,3
3.813,6
3.815,9
3.817,6
3.819,2
3.821,0
3.823,5
3.825,6
3.827,5
3.829,8
3.831,4
3.833,5
3.835,5
3.837,7
3.839,7
3.841,8
3.843,6
3.845,4
3.847,5
3.849,6
3.851,5
3.853,6
3.855,4
3.857,7
3.859,4
3.861,5
3.863,2
3.865,8
3.867,6
3.869,4
3.871,6
3.873,10
3.875,1
3.877,5
3.879,3
3.881,9
3.883,6
3.885,4
3.887,9
3.889,5
3.891,5
3.893,4
3.895,3
3.897,3
3.899,1
3.901,3
3.903,8
3.905,6
3.907,2
3.909,7
3.911,4
3.913,7
3.915,3
3.917,7
3.919,5
3.921,1
3.923,1
3.925,3
3.927,8
3.929,4
3.931,4
3.933,2
3.935,5
3.937,3
3.939,4
3.941,4
3.943,9
3.945,6
3.947,0
3.949,5
3.951,4
3.953,4
3.955,1
3.957,3
3.959,3
3.961,1
3.963,0
3.965,2
3.967,5
3.969,1
3.971,3
3.973,4
3.975,3
3.977,7
3.979,1
3.981,3
3.983,2
3.985,3
3.987,2
3.989,3
3.991,6
3.993,6
3.995,5
3.997,4
3.999,4
4.001,2
4.003,1
4.005,5
4.007,3
4.009,2
4.011,5
4.013,3
4.015,5
4.017,1
4.019,3
4.021,4
4.023,4
4.025,2
4.027,7
4.029,5
4.031,5
4.033,2
4.035,7
4.037,4
4.039,4
4.041,3
4.043,5
4.045,4
4.047,3
4.049,5
4.051,3
4.053,4
4.055,5
4.057,1
4.059,3
4.061,5
4.063,3
4.065,2
4.067,6
4.069,3
4.071,2
4.073,4
4.075,2
4.077,2
4.079,7
4.081,0
4.083,2
4.085,5
4.087,2
4.089,3
4.091,0
4.093,3
4.095,5
4.097,4
4.099,3
4.101,1
4.103,3
4.105,3
4.107,1
4.109,3
4.111,3
4.113,5
4.115,3
4.117,5
4.119,1
4.121,4
4.123,4
4.125,4
4.127,5
4.129,3
4.131,1
4.133,2
4.135,3
4.137,4
4.139,4
4.141,3
4.143,1
4.145,3
4.147,1
4.149,1
4.151,3
4.153,1
4.155,3
4.157,3
4.159,6
4.161,0
4.163,4
4.165,7
4.167,1
4.169,4
4.171,2
4.173,4
4.175,3
4.177,2
4.179,1
4.181,6
4.183,4
4.185,1
4.187,2
4.189,3
4.191,5
4.193,2
4.195,2
4.197,3
4.199,2
4.201,3
4.203,3
4.205,4
4.207,3
4.209,2
4.211,1
4.213,4
4.215,1
4.217,1
4.219,4
4.221,3
4.223,1
4.225,2
4.227,3
4.229,0
4.231,2
4.233,1
4.235,1
4.237,0
4.239,2
4.241,5
4.243,2
4.245,1
4.247,0
4.249,3
4.251,1
4.253,3
4.255,3
4.257,1
4.259,1
4.261,4
4.263,2
4.265,3
4.267,0
4.269,1
4.271,1
4.273,0
4.275,0
4.277,2
4.279,2
4.281,2
4.283,2
4.285,2
4.287,3
4.289,1
4.291,3
4.293,3
4.295,6
4.297,2
4.299,3
4.301,3
4.303,2
4.305,1
4.307,2
4.309,3
4.311,1
4.313,2
4.315,1
4.317,2
4.319,3
4.321,0
4.323,3
4.325,1
4.327,1
4.329,2
4.331,1
4.333,2
4.335,7
4.337,1
4.339,2
4.341,3
4.343,3
4.345,4
4.347,2
4.349,0
4.351,3
4.353,2
4.355,1
4.357,5
4.359,2
4.361,3
4.363,1
4.365,3
4.367,2
4.369,2
4.371,3
4.373,3
4.375,0
4.377,1
4.379,1
4.381,2
4.383,0
4.385,2
4.387,5
4.389,1
4.391,2
4.393,3
4.395,2
4.397,3
4.399,3
4.401,1
4.403,4
4.405,2
4.407,0
4.409,1
4.411,2
4.413,2
4.415,1
4.417,2
4.419,1
4.421,5
4.423,1
4.425,2
4.427,2
4.429,6
4.431,2
4.433,0
4.435,1
4.437,2
4.439,2
4.441,3
4.443,1
4.445,2
4.447,1
4.449,2
4.451,0
4.453,2
4.455,0
4.457,1
4.459,1
4.461,3
4.463,0
4.465,1
4.467,0
4.469,1
4.471,1
4.473,1
4.475,0
4.477,1
4.479,0
4.481,2
4.483,0
4.485,2
4.487,1
4.489,2
4.491,3
4.493,1
4.495,0
4.497,2
4.499,1
4.501,1
4.503,2
4.505,2
4.507,0
4.509,1
4.511,1
4.513,3
4.515,1
4.517,0
4.519,2
4.521,1
4.523,0
4.525,0
4.527,2
4.529,1
4.531,2
4.533,2
4.535,2
4.537,3
4.539,1
4.541,0
4.543,1
4.545,0
4.547,1
4.549,1
4.551,1
4.553,0
4.555,3
4.557,3
4.559,0
