BinCenter,BinContent
0.897,251
0.899,249
0.901,234
0.903,202
0.905,236
0.907,247
0.909,233
0.911,212
0.913,210
0.915,214
0.917,229
0.919,257
0.921,209
0.923,223
0.925,221
0.927,198
0.929,227
0.931,217
0.933,202
0.935,224
0.937,223
0.939,214
0.941,221
0.943,205
0.945,236
0.947,192
0.949,220
0.951,218
0.953,206
0.955,168
0.957,215
0.959,204
0.961,185
0.963,193
0.965,212
0.967,195
0.969,194
0.971,180
0.973,185
0.975,202
0.977,194
0.979,194
0.981,206
0.983,188
0.985,210
0.987,196
0.989,186
0.991,220
0.993,184
0.995,172
0.997,179
0.999,181
1.001,182
1.003,175
1.005,179
1.007,187
1.009,190
1.011,198
1.013,172
1.015,172
1.017,172
1.019,199
1.021,194
1.023,188
1.025,206
1.027,190
1.029,182
1.031,174
1.033,152
1.035,194
1.037,193
1.039,181
1.041,169
1.043,178
1.045,159
1.047,163
1.049,172
1.051,177
1.053,163
1.055,179
1.057,201
1.059,158
1.061,157
1.063,170
1.065,162
1.067,155
1.069,148
1.071,158
1.073,166
1.075,161
1.077,155
1.079,164
1.081,164
1.083,174
1.085,154
1.087,171
1.089,178
1.091,148
1.093,159
1.095,139
1.097,150
1.099,148
1.101,175
1.103,155
1.105,174
1.107,150
1.109,135
1.111,159
1.113,154
1.115,135
1.117,145
1.119,149
1.121,147
1.123,157
1.125,150
1.127,156
1.129,146
1.131,138
1.133,132
1.135,135
1.137,139
1.139,148
1.141,134
1.143,153
1.145,150
1.147,126
1.149,135
1.151,147
1.153,143
1.155,140
1.157,142
1.159,147
1.161,144
1.163,158
1.165,139
1.167,145
1.169,126
1.171,130
1.173,123
1.175,135
1.177,146
1.179,160
1.181,126
1.183,132
1.185,119
1.187,124
1.189,131
1.191,120
1.193,118
1.195,117
1.197,121
1.199,124
1.201,152
1.203,140
1.205,139
1.207,100
1.209,119
1.211,158
1.213,139
1.215,137
1.217,137
1.219,132
1.221,147
1.223,128
1.225,116
1.227,122
1.229,123
1.231,135
1.233,126
1.235,123
1.237,118
1.239,109
1.241,116
1.243,121
1.245,125
1.247,117
1.249,118
1.251,115
1.253,115
1.255,91
1.257,111
1.259,135
1.261,107
1.263,102
1.265,139
1.267,104
1.269,94
1.271,113
1.273,108
1.275,108
1.277,114
1.279,128
1.281,99
1.283,105
1.285,107
1.287,93
1.289,118
1.291,114
1.293,113
1.295,128
1.297,115
1.299,107
1.301,101
1.303,117
1.305,118
1.307,98
1.309,106
1.311,116
1.313,101
1.315,118
1.317,99
1.319,110
1.321,93
1.323,100
1.325,98
1.327,93
1.329,101
1.331,105
1.333,97
1.335,99
1.337,105
1.339,99
1.341,106
1.343,105
1.345,97
1.347,95
1.349,107
1.351,84
1.353,88
1.355,116
1.357,98
1.359,106
1.361,104
1.363,94
1.365,89
1.367,104
1.369,94
1.371,98
1.373,86
1.375,91
1.377,113
1.379,94
1.381,105
1.383,108
1.385,92
1.387,81
1.389,98
1.391,88
1.393,106
1.395,103
1.397,94
1.399,102
1.401,79
1.403,93
1.405,101
1.407,88
1.409,75
1.411,81
1.413,94
1.415,87
1.417,103
1.419,112
1.421,111
1.423,86
1.425,74
1.427,81
1.429,103
1.431,83
1.433,73
1.435,103
1.437,84
1.439,84
1.441,107
1.443,93
1.445,79
1.447,88
1.449,85
1.451,90
1.453,77
1.455,93
1.457,92
1.459,84
1.461,92
1.463,80
1.465,90
1.467,89
1.469,89
1.471,75
1.473,76
1.475,71
1.477,77
1.479,72
1.481,72
1.483,81
1.485,72
1.487,75
1.489,72
1.491,84
1.493,83
1.495,81
1.497,82
1.499,76
1.501,94
1.503,71
1.505,72
1.507,67
1.509,87
1.511,82
1.513,81
1.515,75
1.517,73
1.519,77
1.521,64
1.523,75
1.525,79
1.527,91
1.529,77
1.531,72
1.533,74
1.535,71
1.537,74
1.539,77
1.541,92
1.543,64
1.545,66
1.547,68
1.549,62
1.551,67
1.553,76
1.555,94
1.557,78
1.559,79
1.561,68
1.563,76
1.565,74
1.567,78
1.569,66
1.571,70
1.573,66
1.575,58
1.577,83
1.579,84
1.581,71
1.583,71
1.585,68
1.587,69
1.589,72
1.591,66
1.593,84
1.595,69
1.597,78
1.599,74
1.601,62
1.603,69
1.605,64
1.607,72
1.609,67
1.611,52
1.613,62
1.615,55
1.617,80
1.619,71
1.621,57
1.623,64
1.625,74
1.627,55
1.629,57
1.631,62
1.633,60
1.635,68
1.637,58
1.639,70
1.641,68
1.643,65
1.645,80
1.647,62
1.649,67
1.651,71
1.653,57
1.655,59
1.657,57
1.659,68
1.661,60
1.663,61
1.665,68
1.667,62
1.669,59
1.671,74
1.673,48
1.675,56
1.677,43
1.679,58
1.681,59
1.683,67
1.685,47
1.687,47
1.689,69
1.691,54
1.693,62
1.695,65
1.697,61
1.699,59
1.701,76
1.703,63
1.705,59
1.707,59
1.709,60
1.711,47
1.713,59
1.715,58
1.717,44
1.719,45
1.721,62
1.723,59
1.725,57
1.727,58
1.729,47
1.731,43
1.733,63
1.735,66
1.737,58
1.739,57
1.741,62
1.743,59
1.745,48
1.747,47
1.749,42
1.751,52
1.753,45
1.755,40
1.757,38
1.759,65
1.761,46
1.763,43
1.765,50
1.767,48
1.769,45
1.771,44
1.773,53
1.775,47
1.777,43
1.779,41
1.781,54
1.783,44
1.785,49
1.787,41
1.789,55
1.791,50
1.793,41
1.795,43
1.797,54
1.799,45
1.801,61
1.803,45
1.805,38
1.807,47
1.809,45
1.811,47
1.813,48
1.815,51
1.817,53
1.819,52
1.821,63
1.823,48
1.825,46
1.827,48
1.829,55
1.831,50
1.833,53
1.835,51
1.837,44
1.839,50
1.841,49
1.843,62
1.845,40
1.847,42
1.849,46
1.851,43
1.853,54
1.855,40
1.857,45
1.859,51
1.861,44
1.863,43
1.865,48
1.867,51
1.869,37
1.871,51
1.873,37
1.875,38
1.877,38
1.879,38
1.881,42
1.883,37
1.885,39
1.887,47
1.889,46
1.891,40
1.893,50
1.895,40
1.897,48
1.899,44
1.901,50
1.903,51
1.905,56
1.907,36
1.909,44
1.911,45
1.913,39
1.915,35
1.917,41
1.919,48
1.921,45
1.923,46
1.925,36
1.927,48
1.929,36
1.931,31
1.933,29
1.935,35
1.937,38
1.939,38
1.941,41
1.943,36
1.945,43
1.947,47
1.949,41
1.951,33
1.953,35
1.955,47
1.957,36
1.959,34
1.961,37
1.963,43
1.965,29
1.967,35
1.969,36
1.971,42
1.973,36
1.975,40
1.977,37
1.979,46
1.981,32
1.983,40
1.985,35
1.987,40
1.989,37
1.991,32
1.993,37
1.995,32
1.997,35
1.999,36
2.001,31
2.003,30
2.005,29
2.007,34
2.009,40
2.011,33
2.013,33
2.015,27
2.017,35
2.019,35
2.021,41
2.023,37
2.025,39
2.027,41
2.029,36
2.031,27
2.033,47
2.035,43
2.037,32
2.039,31
2.041,39
2.043,46
2.045,37
2.047,48
2.049,41
2.051,33
2.053,24
2.055,45
2.057,30
2.059,26
2.061,32
2.063,31
2.065,44
2.067,29
2.069,26
2.071,37
2.073,33
2.075,28
2.077,39
2.079,37
2.081,35
2.083,37
2.085,28
2.087,32
2.089,26
2.091,41
2.093,30
2.095,44
2.097,25
2.099,36
2.101,38
2.103,37
2.105,28
2.107,27
2.109,33
2.111,27
2.113,31
2.115,33
2.117,35
2.119,30
2.121,22
2.123,24
2.125,30
2.127,22
2.129,33
2.131,33
2.133,24
2.135,28
2.137,36
2.139,32
2.141,20
2.143,31
2.145,21
2.147,31
2.149,33
2.151,23
2.153,33
2.155,30
2.157,32
2.159,35
2.161,25
2.163,23
2.165,33
2.167,34
2.169,27
2.171,35
2.173,19
2.175,23
2.177,32
2.179,25
2.181,32
2.183,29
2.185,29
2.187,21
2.189,31
2.191,25
2.193,27
2.195,25
2.197,33
2.199,32
2.201,20
2.203,32
2.205,29
2.207,25
2.209,22
2.211,23
2.213,19
2.215,32
2.217,21
2.219,21
2.221,26
2.223,29
2.225,26
2.227,24
2.229,24
2.231,21
2.233,30
2.235,19
2.237,34
2.239,31
2.241,24
2.243,23
2.245,29
2.247,30
2.249,29
2.251,24
2.253,25
2.255,21
2.257,26
2.259,18
2.261,27
2.263,31
2.265,21
2.267,30
2.269,25
2.271,20
2.273,28
2.275,24
2.277,12
2.279,17
2.281,26
2.283,20
2.285,25
2.287,30
2.289,25
2.291,26
2.293,22
2.295,31
2.297,24
2.299,21
2.301,33
2.303,17
2.305,14
2.307,20
2.309,30
2.311,21
2.313,23
2.315,22
2.317,25
2.319,17
2.321,23
2.323,31
2.325,25
2.327,22
2.329,15
2.331,26
2.333,29
2.335,21
2.337,16
2.339,17
2.341,20
2.343,32
2.345,23
2.347,20
2.349,19
2.351,20
2.353,27
2.355,33
2.357,28
2.359,18
2.361,20
2.363,19
2.365,31
2.367,16
2.369,31
2.371,11
2.373,28
2.375,21
2.377,19
2.379,21
2.381,20
2.383,19
2.385,23
2.387,22
2.389,17
2.391,16
2.393,24
2.395,19
2.397,20
2.399,21
2.401,18
2.403,21
2.405,13
2.407,18
2.409,33
2.411,14
2.413,23
2.415,22
2.417,19
2.419,24
2.421,20
2.423,28
2.425,15
2.427,15
2.429,16
2.431,20
2.433,14
2.435,19
2.437,19
2.439,18
2.441,9
2.443,19
2.445,17
2.447,23
2.449,13
2.451,18
2.453,17
2.455,14
2.457,16
2.459,23
2.461,16
2.463,20
2.465,14
2.467,21
2.469,20
2.471,17
2.473,23
2.475,26
2.477,18
2.479,11
2.481,21
2.483,14
2.485,10
2.487,15
2.489,17
2.491,17
2.493,15
2.495,12
2.497,19
2.499,10
2.501,9
2.503,17
2.505,15
2.507,13
2.509,18
2.511,15
2.513,16
2.515,16
2.517,17
2.519,20
2.521,17
2.523,17
2.525,26
2.527,21
2.529,9
2.531,18
2.533,14
2.535,18
2.537,19
2.539,21
2.541,16
2.543,13
2.545,13
2.547,16
2.549,23
2.551,15
2.553,20
2.555,13
2.557,11
2.559,18
2.561,14
2.563,9
2.565,14
2.567,17
2.569,21
2.571,15
2.573,13
2.575,9
2.577,17
2.579,21
2.581,15
2.583,18
2.585,17
2.587,13
2.589,12
2.591,13
2.593,15
2.595,10
2.597,17
2.599,14
2.601,19
2.603,9
2.605,18
2.607,18
2.609,16
2.611,6
2.613,14
2.615,13
2.617,11
2.619,14
2.621,15
2.623,12
2.625,7
2.627,15
2.629,16
2.631,19
2.633,16
2.635,10
2.637,11
2.639,13
2.641,13
2.643,15
2.645,14
2.647,19
2.649,13
2.651,14
2.653,22
2.655,14
2.657,13
2.659,7
2.661,12
2.663,13
2.665,14
2.667,18
2.669,11
2.671,12
2.673,18
2.675,10
2.677,17
2.679,17
2.681,14
2.683,8
2.685,14
2.687,9
2.689,15
2.691,11
2.693,12
2.695,11
2.697,19
2.699,14
2.701,7
2.703,12
2.705,14
2.707,16
2.709,12
2.711,11
2.713,14
2.715,14
2.717,11
2.719,11
2.721,11
2.723,12
2.725,12
2.727,10
2.729,13
2.731,12
2.733,14
2.735,11
2.737,12
2.739,15
2.741,10
2.743,11
2.745,9
2.747,12
2.749,11
2.751,11
2.753,11
2.755,12
2.757,7
2.759,10
2.761,13
2.763,15
2.765,9
2.767,10
2.769,9
2.771,11
2.773,9
2.775,22
2.777,17
2.779,8
2.781,12
2.783,10
2.785,14
2.787,8
2.789,9
2.791,12
2.793,9
2.795,11
2.797,7
2.799,12
2.801,3
2.803,13
2.805,12
2.807,15
2.809,15
2.811,8
2.813,5
2.815,7
2.817,9
2.819,7
2.821,13
2.823,7
2.825,15
2.827,10
2.829,13
2.831,15
2.833,10
2.835,6
2.837,14
2.839,13
2.841,12
2.843,9
2.845,14
2.847,6
2.849,13
2.851,12
2.853,11
2.855,14
2.857,11
2.859,17
2.861,13
2.863,10
2.865,11
2.867,11
2.869,11
2.871,10
2.873,11
2.875,9
2.877,9
2.879,12
2.881,11
2.883,11
2.885,19
2.887,5
2.889,12
2.891,11
2.893,15
2.895,4
2.897,17
2.899,12
2.901,10
2.903,6
2.905,6
2.907,11
2.909,17
2.911,11
2.913,12
2.915,12
2.917,5
2.919,5
2.921,8
2.923,10
2.925,13
2.927,9
2.929,10
2.931,8
2.933,5
2.935,6
2.937,10
2.939,9
2.941,12
2.943,6
2.945,5
2.947,7
2.949,7
2.951,8
2.953,8
2.955,7
2.957,10
2.959,8
2.961,8
2.963,6
2.965,7
2.967,10
2.969,15
2.971,7
2.973,9
2.975,12
2.977,5
2.979,6
2.981,6
2.983,8
2.985,10
2.987,7
2.989,12
2.991,3
2.993,15
2.995,10
2.997,11
2.999,6
3.001,10
3.003,11
3.005,8
3.007,7
3.009,3
3.011,5
3.013,6
3.015,4
3.017,18
3.019,6
3.021,9
3.023,10
3.025,9
3.027,9
3.029,8
3.031,3
3.033,16
3.035,8
3.037,6
3.039,14
3.041,7
3.043,6
3.045,8
3.047,6
3.049,5
3.051,10
3.053,8
3.055,11
3.057,6
3.059,4
3.061,7
3.063,2
3.065,9
3.067,10
3.069,9
3.071,9
3.073,10
3.075,4
3.077,4
3.079,6
3.081,6
3.083,10
3.085,8
3.087,8
3.089,6
3.091,6
3.093,9
3.095,10
3.097,14
3.099,7
3.101,8
3.103,4
3.105,10
3.107,10
3.109,7
3.111,9
3.113,7
3.115,2
3.117,11
3.119,8
3.121,8
3.123,14
3.125,5
3.127,5
3.129,8
3.131,3
3.133,6
3.135,8
3.137,5
3.139,5
3.141,7
3.143,3
3.145,5
3.147,9
3.149,9
3.151,2
3.153,8
3.155,7
3.157,8
3.159,7
3.161,7
3.163,10
3.165,3
3.167,7
3.169,6
3.171,2
3.173,8
3.175,5
3.177,4
3.179,4
3.181,3
3.183,5
3.185,5
3.187,5
3.189,3
3.191,5
3.193,4
3.195,8
3.197,5
3.199,6
3.201,6
3.203,7
3.205,3
3.207,9
3.209,5
3.211,10
3.213,4
3.215,2
3.217,3
3.219,1
3.221,8
3.223,6
3.225,6
3.227,9
3.229,3
3.231,10
3.233,5
3.235,10
3.237,8
3.239,6
3.241,1
3.243,1
3.245,7
3.247,4
3.249,6
3.251,5
3.253,4
3.255,4
3.257,6
3.259,4
3.261,9
3.263,7
3.265,6
3.267,4
3.269,6
3.271,12
3.273,6
3.275,6
3.277,6
3.279,5
3.281,6
3.283,4
3.285,7
3.287,2
3.289,6
3.291,4
3.293,3
3.295,9
3.297,2
3.299,4
3.301,3
3.303,1
3.305,5
3.307,5
3.309,2
3.311,4
3.313,4
3.315,3
3.317,4
3.319,5
3.321,3
3.323,8
3.325,5
3.327,6
3.329,1
3.331,3
3.333,1
3.335,3
3.337,7
3.339,3
3.341,5
3.343,4
3.345,4
3.347,4
3.349,3
3.351,7
3.353,7
3.355,7
3.357,4
3.359,2
3.361,5
3.363,3
3.365,4
3.367,7
3.369,5
3.371,6
3.373,5
3.375,5
3.377,5
3.379,2
3.381,5
3.383,7
3.385,5
3.387,5
3.389,4
3.391,10
3.393,7
3.395,5
3.397,4
3.399,6
3.401,5
3.403,2
3.405,2
3.407,6
3.409,3
3.411,4
3.413,3
3.415,4
3.417,4
3.419,4
3.421,1
3.423,6
3.425,2
3.427,3
3.429,5
3.431,8
3.433,3
3.435,3
3.437,8
3.439,6
3.441,3
3.443,9
3.445,2
3.447,4
3.449,1
3.451,3
3.453,2
3.455,2
3.457,4
3.459,2
3.461,0
3.463,5
3.465,3
3.467,5
3.469,8
3.471,4
3.473,3
3.475,4
3.477,4
3.479,6
3.481,5
3.483,4
3.485,5
3.487,4
3.489,5
3.491,4
3.493,6
3.495,8
3.497,0
3.499,6
3.501,3
3.503,3
3.505,3
3.507,5
3.509,3
3.511,3
3.513,7
3.515,4
3.517,2
3.519,2
3.521,5
3.523,4
3.525,3
3.527,6
3.529,5
3.531,3
3.533,2
3.535,5
3.537,1
3.539,7
3.541,3
3.543,4
3.545,6
3.547,2
3.549,1
3.551,5
3.553,3
3.555,3
3.557,2
3.559,2
3.561,7
3.563,7
3.565,4
3.567,1
3.569,7
3.571,2
3.573,0
3.575,3
3.577,3
3.579,6
3.581,0
3.583,3
3.585,2
3.587,4
3.589,3
3.591,4
3.593,2
3.595,1
3.597,3
3.599,3
3.601,6
3.603,3
3.605,3
3.607,1
3.609,2
3.611,4
3.613,1
3.615,3
3.617,2
3.619,4
3.621,4
3.623,4
3.625,0
3.627,3
3.629,4
3.631,0
3.633,2
3.635,0
3.637,2
3.639,2
3.641,1
3.643,5
3.645,3
3.647,4
3.649,5
3.651,1
3.653,2
3.655,3
3.657,2
3.659,1
3.661,2
3.663,3
3.665,2
3.667,7
3.669,4
3.671,1
3.673,2
3.675,5
3.677,3
3.679,2
3.681,6
3.683,2
3.685,4
3.687,1
3.689,0
3.691,3
3.693,6
3.695,1
3.697,3
3.699,2
3.701,5
3.703,4
3.705,7
3.707,2
3.709,3
3.711,3
3.713,3
3.715,1
3.717,2
3.719,1
3.721,4
3.723,5
3.725,1
3.727,2
3.729,1
3.731,1
3.733,2
3.735,3
3.737,3
3.739,5
3.741,5
3.743,0
3.745,1
3.747,3
3.749,3
3.751,1
3.753,3
3.755,1
3.757,3
3.759,6
3.761,3
3.763,1
3.765,3
3.767,3
3.769,3
3.771,1
3.773,4
3.775,2
3.777,0
3.779,4
3.781,2
3.783,4
3.785,2
3.787,1
3.789,4
3.791,2
3.793,1
3.795,1
3.797,3
3.799,3
3.801,3
3.803,1
3.805,2
3.807,1
3.809,2
3.811,0
3.813,3
3.815,4
3.817,3
3.819,1
3.821,0
3.823,1
3.825,2
3.827,1
3.829,6
3.831,1
3.833,3
3.835,3
3.837,3
3.839,2
3.841,2
3.843,5
3.845,1
3.847,0
3.849,1
3.851,4
3.853,2
3.855,2
3.857,3
3.859,1
3.861,0
3.863,0
3.865,4
3.867,3
3.869,4
3.871,6
3.873,3
3.875,0
3.877,4
3.879,0
3.881,4
3.883,5
3.885,1
3.887,6
3.889,1
3.891,1
3.893,2
3.895,0
3.897,1
3.899,0
3.901,2
3.903,3
3.905,3
3.907,1
3.909,2
3.911,2
3.913,5
3.915,2
3.917,3
3.919,2
3.921,1
3.923,1
3.925,2
3.927,6
3.929,0
3.931,1
3.933,2
3.935,1
3.937,1
3.939,1
3.941,3
3.943,2
3.945,0
3.947,0
3.949,1
3.951,1
3.953,1
3.955,1
3.957,1
3.959,1
3.961,0
3.963,0
3.965,0
3.967,3
3.969,0
3.971,1
3.973,3
3.975,2
3.977,5
3.979,2
3.981,2
3.983,0
3.985,0
3.987,2
3.989,1
3.991,2
3.993,4
3.995,1
3.997,2
3.999,2
4.001,1
4.003,2
4.005,0
4.007,0
4.009,2
4.011,3
4.013,2
4.015,3
4.017,0
4.019,1
4.021,1
4.023,1
4.025,1
4.027,3
4.029,1
4.031,1
4.033,1
4.035,3
4.037,0
4.039,1
4.041,1
4.043,3
4.045,3
4.047,2
4.049,2
4.051,2
4.053,3
4.055,2
4.057,0
4.059,1
4.061,0
4.063,3
4.065,1
4.067,3
4.069,1
4.071,2
4.073,1
4.075,0
4.077,1
4.079,4
4.081,1
4.083,1
4.085,1
4.087,1
4.089,2
4.091,0
4.093,2
4.095,0
4.097,1
4.099,1
4.101,0
4.103,1
4.105,0
4.107,2
4.109,1
4.111,2
4.113,2
4.115,1
4.117,1
4.119,1
4.121,0
4.123,3
4.125,1
4.127,2
4.129,1
4.131,1
4.133,2
4.135,0
4.137,3
4.139,1
4.141,0
4.143,0
4.145,2
4.147,1
4.149,1
4.151,1
4.153,1
4.155,0
4.157,1
4.159,3
4.161,0
4.163,2
4.165,1
4.167,0
4.169,2
4.171,0
4.173,1
4.175,2
4.177,0
4.179,0
4.181,1
4.183,2
4.185,0
4.187,2
4.189,0
4.191,3
4.193,2
4.195,1
4.197,1
4.199,1
4.201,0
4.203,4
4.205,3
4.207,1
4.209,1
4.211,0
4.213,3
4.215,1
4.217,0
4.219,0
4.221,1
4.223,0
4.225,1
4.227,3
4.229,2
4.231,0
4.233,1
4.235,2
4.237,0
4.239,1
4.241,1
4.243,1
4.245,3
4.247,1
4.249,2
4.251,0
4.253,2
4.255,2
4.257,0
4.259,0
4.261,3
4.263,2
4.265,2
4.267,1
4.269,0
4.271,0
4.273,1
4.275,0
4.277,1
4.279,1
4.281,0
4.283,1
4.285,3
4.287,1
4.289,0
4.291,2
4.293,1
4.295,3
4.297,0
4.299,1
4.301,3
4.303,1
4.305,1
4.307,0
4.309,1
4.311,1
4.313,0
4.315,0
4.317,1
4.319,1
4.321,0
4.323,1
4.325,1
4.327,1
4.329,0
4.331,1
4.333,1
4.335,4
4.337,1
4.339,2
4.341,1
4.343,1
4.345,2
4.347,1
4.349,0
4.351,0
4.353,0
4.355,0
4.357,2
4.359,2
4.361,1
4.363,0
4.365,0
4.367,1
4.369,0
4.371,1
4.373,1
4.375,0
4.377,1
4.379,0
4.381,2
4.383,0
4.385,2
4.387,2
4.389,0
4.391,0
4.393,0
4.395,0
4.397,1
4.399,1
4.401,0
4.403,1
4.405,2
4.407,0
4.409,0
4.411,2
4.413,0
4.415,1
4.417,2
4.419,2
4.421,2
4.423,1
4.425,1
4.427,1
4.429,1
4.431,0
4.433,0
4.435,0
4.437,2
4.439,1
4.441,1
4.443,0
4.445,2
4.447,1
4.449,1
4.451,0
4.453,1
4.455,0
4.457,1
4.459,1
4.461,2
4.463,0
4.465,0
4.467,0
4.469,1
4.471,0
4.473,0
4.475,0
4.477,0
4.479,0
4.481,0
4.483,0
4.485,0
4.487,1
4.489,1
4.491,2
4.493,0
4.495,0
4.497,1
4.499,1
4.501,0
4.503,1
4.505,1
4.507,0
4.509,1
4.511,1
4.513,0
4.515,1
4.517,0
4.519,2
4.521,1
4.523,0
4.525,0
4.527,1
4.529,0
4.531,1
4.533,0
4.535,1
4.537,2
4.539,0
4.541,0
4.543,2
4.545,0
4.547,0
4.549,0
4.551,1
4.553,0
4.555,1
4.557,2
4.559,0
4.561,1
4.563,1
4.565,0
4.567,0
4.569,1
4.571,0
4.573,1
4.575,1
4.577,0
4.579,0
4.581,1
4.583,1
4.585,0
4.587,1
4.589,1
4.591,1
4.593,0
4.595,2
