BinCenter,BinContent
0.879,610
0.881,574
0.883,611
0.885,578
0.887,558
0.889,596
0.891,598
0.893,561
0.895,578
0.897,597
0.899,557
0.901,572
0.903,543
0.905,517
0.907,550
0.909,529
0.911,540
0.913,538
0.915,534
0.917,551
0.919,585
0.921,554
0.923,581
0.925,527
0.927,492
0.929,563
0.931,517
0.933,503
0.935,536
0.937,530
0.939,506
0.941,515
0.943,520
0.945,533
0.947,504
0.949,524
0.951,522
0.953,491
0.955,463
0.957,488
0.959,488
0.961,457
0.963,481
0.965,523
0.967,462
0.969,462
0.971,503
0.973,457
0.975,461
0.977,463
0.979,464
0.981,500
0.983,433
0.985,486
0.987,453
0.989,470
0.991,480
0.993,455
0.995,461
0.997,459
0.999,436
1.001,475
1.003,437
1.005,435
1.007,440
1.009,461
1.011,460
1.013,434
1.015,433
1.017,421
1.019,427
1.021,436
1.023,472
1.025,454
1.027,465
1.029,417
1.031,435
1.033,412
1.035,455
1.037,428
1.039,446
1.041,397
1.043,446
1.045,396
1.047,415
1.049,436
1.051,443
1.053,406
1.055,450
1.057,442
1.059,428
1.061,417
1.063,412
1.065,405
1.067,387
1.069,400
1.071,397
1.073,381
1.075,368
1.077,402
1.079,358
1.081,414
1.083,416
1.085,374
1.087,382
1.089,396
1.091,368
1.093,404
1.095,364
1.097,385
1.099,376
1.101,403
1.103,344
1.105,383
1.107,370
1.109,363
1.111,400
1.113,356
1.115,323
1.117,371
1.119,363
1.121,359
1.123,381
1.125,350
1.127,371
1.129,369
1.131,348
1.133,376
1.135,342
1.137,313
1.139,363
1.141,348
1.143,355
1.145,347
1.147,337
1.149,356
1.151,354
1.153,327
1.155,345
1.157,315
1.159,354
1.161,333
1.163,353
1.165,318
1.167,334
1.169,312
1.171,343
1.173,351
1.175,342
1.177,341
1.179,338
1.181,328
1.183,327
1.185,290
1.187,312
1.189,303
1.191,317
1.193,315
1.195,320
1.197,321
1.199,326
1.201,330
1.203,301
1.205,357
1.207,292
1.209,316
1.211,342
1.213,314
1.215,307
1.217,299
1.219,323
1.221,321
1.223,312
1.225,312
1.227,297
1.229,304
1.231,311
1.233,316
1.235,286
1.237,289
1.239,293
1.241,311
1.243,309
1.245,283
1.247,275
1.249,294
1.251,272
1.253,284
1.255,282
1.257,281
1.259,297
1.261,294
1.263,279
1.265,316
1.267,258
1.269,269
1.271,257
1.273,254
1.275,276
1.277,307
1.279,270
1.281,245
1.283,285
1.285,280
1.287,231
1.289,269
1.291,256
1.293,266
1.295,302
1.297,298
1.299,260
1.301,241
1.303,291
1.305,282
1.307,262
1.309,258
1.311,268
1.313,249
1.315,257
1.317,259
1.319,269
1.321,259
1.323,263
1.325,273
1.327,265
1.329,252
1.331,249
1.333,245
1.335,225
1.337,262
1.339,282
1.341,243
1.343,252
1.345,257
1.347,256
1.349,230
1.351,211
1.353,231
1.355,245
1.357,252
1.359,253
1.361,243
1.363,237
1.365,239
1.367,258
1.369,225
1.371,263
1.373,211
1.375,230
1.377,252
1.379,237
1.381,253
1.383,257
1.385,239
1.387,225
1.389,235
1.391,244
1.393,235
1.395,251
1.397,220
1.399,234
1.401,211
1.403,224
1.405,255
1.407,195
1.409,219
1.411,212
1.413,228
1.415,219
1.417,224
1.419,245
1.421,247
1.423,219
1.425,230
1.427,222
1.429,222
1.431,196
1.433,189
1.435,237
1.437,213
1.439,209
1.441,241
1.443,238
1.445,209
1.447,210
1.449,221
1.451,239
1.453,210
1.455,220
1.457,201
1.459,216
1.461,204
1.463,228
1.465,201
1.467,239
1.469,174
1.471,197
1.473,221
1.475,184
1.477,216
1.479,198
1.481,184
1.483,204
1.485,174
1.487,193
1.489,185
1.491,210
1.493,189
1.495,185
1.497,196
1.499,203
1.501,195
1.503,188
1.505,192
1.507,174
1.509,209
1.511,210
1.513,192
1.515,179
1.517,202
1.519,188
1.521,180
1.523,191
1.525,178
1.527,198
1.529,179
1.531,171
1.533,188
1.535,165
1.537,177
1.539,187
1.541,201
1.543,158
1.545,158
1.547,178
1.549,176
1.551,188
1.553,178
1.555,179
1.557,194
1.559,179
1.561,180
1.563,182
1.565,183
1.567,190
1.569,179
1.571,190
1.573,168
1.575,165
1.577,182
1.579,192
1.581,177
1.583,163
1.585,176
1.587,167
1.589,174
1.591,178
1.593,187
1.595,174
1.597,168
1.599,179
1.601,149
1.603,162
1.605,144
1.607,189
1.609,151
1.611,164
1.613,162
1.615,162
1.617,181
1.619,161
1.621,164
1.623,141
1.625,169
1.627,137
1.629,146
1.631,146
1.633,171
1.635,154
1.637,184
1.639,153
1.641,150
1.643,154
1.645,173
1.647,154
1.649,150
1.651,176
1.653,115
1.655,140
1.657,155
1.659,160
1.661,153
1.663,151
1.665,153
1.667,154
1.669,141
1.671,169
1.673,128
1.675,137
1.677,147
1.679,141
1.681,124
1.683,154
1.685,124
1.687,125
1.689,165
1.691,150
1.693,154
1.695,136
1.697,150
1.699,140
1.701,154
1.703,139
1.705,143
1.707,141
1.709,129
1.711,134
1.713,138
1.715,143
1.717,131
1.719,127
1.721,134
1.723,128
1.725,147
1.727,138
1.729,130
1.731,138
1.733,134
1.735,134
1.737,128
1.739,137
1.741,134
1.743,120
1.745,134
1.747,124
1.749,133
1.751,109
1.753,137
1.755,111
1.757,122
1.759,143
1.761,126
1.763,129
1.765,137
1.767,132
1.769,132
1.771,139
1.773,124
1.775,124
1.777,103
1.779,116
1.781,124
1.783,108
1.785,116
1.787,124
1.789,109
1.791,106
1.793,110
1.795,109
1.797,126
1.799,111
1.801,128
1.803,103
1.805,106
1.807,121
1.809,121
1.811,121
1.813,114
1.815,113
1.817,126
1.819,115
1.821,155
1.823,122
1.825,128
1.827,107
1.829,120
1.831,111
1.833,121
1.835,114
1.837,91
1.839,111
1.841,126
1.843,125
1.845,121
1.847,111
1.849,125
1.851,97
1.853,117
1.855,107
1.857,96
1.859,110
1.861,123
1.863,107
1.865,115
1.867,118
1.869,115
1.871,89
1.873,110
1.875,97
1.877,102
1.879,86
1.881,100
1.883,95
1.885,95
1.887,108
1.889,119
1.891,111
1.893,99
1.895,127
1.897,101
1.899,106
1.901,107
1.903,107
1.905,114
1.907,88
1.909,119
1.911,99
1.913,85
1.915,90
1.917,84
1.919,88
1.921,111
1.923,100
1.925,93
1.927,113
1.929,105
1.931,84
1.933,106
1.935,92
1.937,95
1.939,109
1.941,95
1.943,97
1.945,101
1.947,117
1.949,103
1.951,97
1.953,81
1.955,102
1.957,80
1.959,108
1.961,95
1.963,89
1.965,86
1.967,95
1.969,73
1.971,87
1.973,93
1.975,92
1.977,89
1.979,92
1.981,73
1.983,102
1.985,95
1.987,89
1.989,97
1.991,76
1.993,89
1.995,98
1.997,86
1.999,86
2.001,116
2.003,94
2.005,76
2.007,71
2.009,84
2.011,75
2.013,84
2.015,103
2.017,72
2.019,92
2.021,84
2.023,106
2.025,90
2.027,84
2.029,96
2.031,94
2.033,97
2.035,87
2.037,85
2.039,94
2.041,91
2.043,92
2.045,79
2.047,109
2.049,84
2.051,81
2.053,82
2.055,77
2.057,73
2.059,65
2.061,79
2.063,84
2.065,80
2.067,68
2.069,84
2.071,78
2.073,69
2.075,84
2.077,87
2.079,81
2.081,98
2.083,76
2.085,81
2.087,85
2.089,75
2.091,81
2.093,72
2.095,97
2.097,69
2.099,77
2.101,81
2.103,81
2.105,91
2.107,82
2.109,73
2.111,74
2.113,64
2.115,79
2.117,92
2.119,86
2.121,65
2.123,69
2.125,76
2.127,73
2.129,73
2.131,81
2.133,82
2.135,87
2.137,65
2.139,64
2.141,70
2.143,73
2.145,63
2.147,81
2.149,76
2.151,69
2.153,62
2.155,79
2.157,66
2.159,83
2.161,67
2.163,58
2.165,64
2.167,71
2.169,68
2.171,79
2.173,68
2.175,62
2.177,83
2.179,66
2.181,80
2.183,79
2.185,87
2.187,57
2.189,57
2.191,60
2.193,70
2.195,66
2.197,70
2.199,61
2.201,63
2.203,68
2.205,73
2.207,51
2.209,48
2.211,62
2.213,42
2.215,66
2.217,58
2.219,71
2.221,62
2.223,61
2.225,59
2.227,51
2.229,57
2.231,70
2.233,64
2.235,51
2.237,64
2.239,67
2.241,66
2.243,58
2.245,59
2.247,62
2.249,71
2.251,66
2.253,60
2.255,52
2.257,65
2.259,57
2.261,61
2.263,53
2.265,57
2.267,64
2.269,61
2.271,55
2.273,67
2.275,58
2.277,43
2.279,62
2.281,65
2.283,47
2.285,65
2.287,63
2.289,67
2.291,59
2.293,54
2.295,52
2.297,59
2.299,53
2.301,67
2.303,46
2.305,48
2.307,63
2.309,60
2.311,45
2.313,50
2.315,52
2.317,55
2.319,56
2.321,54
2.323,58
2.325,51
2.327,53
2.329,62
2.331,50
2.333,63
2.335,60
2.337,51
2.339,56
2.341,54
2.343,54
2.345,54
2.347,45
2.349,50
2.351,51
2.353,55
2.355,61
2.357,54
2.359,43
2.361,34
2.363,54
2.365,54
2.367,57
2.369,54
2.371,44
2.373,51
2.375,48
2.377,57
2.379,38
2.381,56
2.383,43
2.385,50
2.387,45
2.389,55
2.391,43
2.393,50
2.395,43
2.397,45
2.399,45
2.401,58
2.403,55
2.405,51
2.407,40
2.409,59
2.411,35
2.413,64
2.415,40
2.417,38
2.419,50
2.421,49
2.423,48
2.425,42
2.427,49
2.429,42
2.431,48
2.433,41
2.435,51
2.437,42
2.439,44
2.441,31
2.443,42
2.445,43
2.447,48
2.449,37
2.451,42
2.453,45
2.455,41
2.457,46
2.459,43
2.461,41
2.463,42
2.465,35
2.467,45
2.469,48
2.471,44
2.473,48
2.475,46
2.477,51
2.479,38
2.481,43
2.483,34
2.485,38
2.487,43
2.489,47
2.491,43
2.493,44
2.495,35
2.497,40
2.499,35
2.501,36
2.503,51
2.505,35
2.507,47
2.509,41
2.511,40
2.513,43
2.515,47
2.517,34
2.519,49
2.521,40
2.523,39
2.525,44
2.527,43
2.529,30
2.531,41
2.533,29
2.535,44
2.537,51
2.539,47
2.541,41
2.543,41
2.545,28
2.547,42
2.549,50
2.551,36
2.553,44
2.555,39
2.557,32
2.559,43
2.561,31
2.563,37
2.565,51
2.567,34
2.569,35
2.571,35
2.573,32
2.575,39
2.577,41
2.579,41
2.581,46
2.583,41
2.585,44
2.587,37
2.589,46
2.591,37
2.593,38
2.595,23
2.597,39
2.599,44
2.601,47
2.603,34
2.605,43
2.607,47
2.609,37
2.611,31
2.613,38
2.615,31
2.617,31
2.619,31
2.621,33
2.623,31
2.625,26
2.627,42
2.629,38
2.631,45
2.633,49
2.635,30
2.637,30
2.639,33
2.641,34
2.643,33
2.645,33
2.647,33
2.649,36
2.651,31
2.653,42
2.655,39
2.657,21
2.659,21
2.661,34
2.663,27
2.665,29
2.667,35
2.669,38
2.671,39
2.673,34
2.675,26
2.677,43
2.679,45
2.681,29
2.683,24
2.685,31
2.687,33
2.689,29
2.691,27
2.693,29
2.695,35
2.697,40
2.699,29
2.701,28
2.703,30
2.705,30
2.707,36
2.709,26
2.711,27
2.713,27
2.715,30
2.717,20
2.719,24
2.721,34
2.723,28
2.725,30
2.727,32
2.729,32
2.731,35
2.733,30
2.735,38
2.737,31
2.739,25
2.741,32
2.743,36
2.745,27
2.747,32
2.749,32
2.751,30
2.753,22
2.755,29
2.757,22
2.759,28
2.761,25
2.763,29
2.765,22
2.767,27
2.769,21
2.771,32
2.773,20
2.775,51
2.777,32
2.779,29
2.781,30
2.783,33
2.785,33
2.787,28
2.789,24
2.791,27
2.793,22
2.795,29
2.797,25
2.799,26
2.801,16
2.803,31
2.805,30
2.807,34
2.809,29
2.811,27
2.813,27
2.815,19
2.817,30
2.819,24
2.821,36
2.823,23
2.825,27
2.827,24
2.829,21
2.831,32
2.833,17
2.835,24
2.837,29
2.839,29
2.841,36
2.843,32
2.845,42
2.847,30
2.849,19
2.851,19
2.853,29
2.855,28
2.857,26
2.859,29
2.861,30
2.863,15
2.865,27
2.867,28
2.869,23
2.871,29
2.873,25
2.875,23
2.877,18
2.879,24
2.881,22
2.883,26
2.885,28
2.887,14
2.889,29
2.891,22
2.893,24
2.895,24
2.897,41
2.899,27
2.901,19
2.903,24
2.905,19
2.907,24
2.909,26
2.911,22
2.913,23
2.915,20
2.917,17
2.919,17
2.921,17
2.923,23
2.925,25
2.927,16
2.929,18
2.931,28
2.933,18
2.935,29
2.937,20
2.939,23
2.941,29
2.943,13
2.945,17
2.947,18
2.949,17
2.951,29
2.953,24
2.955,20
2.957,29
2.959,19
2.961,28
2.963,24
2.965,16
2.967,21
2.969,28
2.971,19
2.973,10
2.975,24
2.977,23
2.979,14
2.981,16
2.983,21
2.985,20
2.987,17
2.989,19
2.991,7
2.993,24
2.995,16
2.997,27
2.999,12
3.001,22
3.003,19
3.005,20
3.007,20
3.009,10
3.011,14
3.013,17
3.015,11
3.017,31
3.019,17
3.021,23
3.023,19
3.025,22
3.027,19
3.029,16
3.031,13
3.033,25
3.035,19
3.037,18
3.039,21
3.041,13
3.043,18
3.045,17
3.047,13
3.049,21
3.051,22
3.053,19
3.055,22
3.057,14
3.059,12
3.061,16
3.063,14
3.065,19
3.067,23
3.069,19
3.071,16
3.073,23
3.075,17
3.077,19
3.079,13
3.081,14
3.083,19
3.085,19
3.087,14
3.089,20
3.091,17
3.093,24
3.095,26
3.097,29
3.099,14
3.101,14
3.103,14
3.105,17
3.107,22
3.109,13
3.111,12
3.113,15
3.115,8
3.117,27
3.119,17
3.121,16
3.123,23
3.125,12
3.127,13
3.129,16
3.131,11
3.133,10
3.135,16
3.137,14
3.139,14
3.141,18
3.143,10
3.145,13
3.147,18
3.149,17
3.151,14
3.153,15
3.155,16
3.157,18
3.159,9
3.161,16
3.163,18
3.165,12
3.167,13
3.169,10
3.171,11
3.173,13
3.175,8
3.177,8
3.179,10
3.181,14
3.183,14
3.185,13
3.187,14
3.189,9
3.191,16
3.193,8
3.195,16
3.197,10
3.199,16
3.201,10
3.203,16
3.205,3
3.207,13
3.209,12
3.211,16
3.213,7
3.215,12
3.217,13
3.219,14
3.221,14
3.223,13
3.225,11
3.227,18
3.229,13
3.231,13
3.233,15
3.235,20
3.237,12
3.239,15
3.241,11
3.243,7
3.245,15
3.247,16
3.249,16
3.251,7
3.253,12
3.255,11
3.257,14
3.259,11
3.261,14
3.263,18
3.265,10
3.267,8
3.269,21
3.271,20
3.273,10
3.275,14
3.277,10
3.279,10
3.281,10
3.283,9
3.285,10
3.287,11
3.289,14
3.291,9
3.293,10
3.295,13
3.297,7
3.299,12
3.301,6
3.303,9
3.305,19
3.307,10
3.309,11
3.311,13
3.313,10
3.315,9
3.317,14
3.319,13
3.321,10
3.323,14
3.325,9
3.327,13
3.329,6
3.331,8
3.333,7
3.335,12
3.337,11
3.339,9
3.341,11
3.343,9
3.345,11
3.347,15
3.349,5
3.351,17
3.353,13
3.355,13
3.357,9
3.359,12
3.361,17
3.363,7
3.365,14
3.367,7
3.369,11
3.371,12
3.373,13
3.375,8
3.377,12
3.379,8
3.381,10
3.383,12
3.385,9
3.387,10
3.389,6
3.391,14
3.393,13
3.395,12
3.397,9
3.399,15
3.401,13
3.403,10
3.405,6
3.407,11
3.409,8
3.411,9
3.413,10
3.415,9
3.417,8
3.419,13
3.421,10
3.423,11
3.425,4
3.427,10
3.429,8
3.431,11
3.433,9
3.435,12
3.437,15
3.439,9
3.441,4
3.443,11
3.445,10
3.447,5
3.449,5
3.451,8
3.453,9
3.455,8
3.457,4
3.459,8
3.461,7
3.463,8
3.465,10
3.467,6
3.469,15
3.471,13
3.473,7
3.475,6
3.477,7
3.479,9
3.481,5
3.483,10
3.485,8
3.487,7
3.489,7
3.491,5
3.493,10
3.495,13
3.497,8
3.499,11
3.501,7
3.503,11
3.505,10
3.507,5
3.509,14
3.511,12
3.513,10
3.515,6
3.517,7
3.519,5
3.521,11
3.523,10
3.525,9
3.527,9
3.529,12
3.531,10
3.533,5
3.535,10
3.537,3
3.539,12
3.541,8
3.543,7
3.545,12
3.547,7
3.549,7
3.551,4
3.553,6
3.555,4
3.557,5
3.559,2
3.561,11
3.563,12
3.565,10
3.567,5
3.569,8
3.571,6
3.573,4
3.575,4
3.577,8
3.579,9
3.581,4
3.583,6
3.585,6
3.587,11
3.589,6
3.591,9
3.593,9
3.595,6
3.597,9
3.599,9
3.601,13
3.603,4
3.605,7
3.607,2
3.609,9
3.611,8
3.613,10
3.615,8
3.617,4
3.619,5
3.621,8
3.623,7
3.625,3
3.627,9
3.629,5
3.631,8
3.633,7
3.635,3
3.637,10
3.639,9
3.641,8
3.643,12
3.645,6
3.647,6
3.649,11
3.651,6
3.653,5
3.655,8
3.657,7
3.659,1
3.661,8
3.663,8
3.665,5
3.667,10
3.669,9
3.671,7
3.673,4
3.675,6
3.677,7
3.679,7
3.681,13
3.683,7
3.685,6
3.687,4
3.689,7
3.691,4
3.693,7
3.695,6
3.697,4
3.699,3
3.701,7
3.703,6
3.705,9
3.707,4
3.709,8
3.711,7
3.713,9
3.715,3
3.717,7
3.719,6
3.721,8
3.723,7
3.725,3
3.727,9
3.729,3
3.731,4
3.733,4
3.735,6
3.737,5
3.739,12
3.741,5
3.743,1
3.745,6
3.747,3
3.749,8
3.751,1
3.753,8
3.755,5
3.757,6
3.759,8
3.761,6
3.763,4
3.765,4
3.767,13
3.769,6
3.771,3
3.773,10
3.775,4
3.777,3
3.779,13
3.781,4
3.783,8
3.785,9
3.787,3
3.789,6
3.791,6
3.793,1
3.795,3
3.797,6
3.799,8
3.801,7
3.803,6
3.805,7
3.807,5
3.809,4
3.811,3
3.813,6
3.815,9
3.817,5
3.819,2
3.821,0
3.823,5
3.825,4
3.827,4
3.829,8
3.831,4
3.833,6
3.835,6
3.837,7
3.839,7
3.841,9
3.843,6
3.845,6
3.847,5
3.849,6
3.851,4
3.853,5
3.855,4
3.857,7
3.859,4
3.861,6
3.863,2
3.865,8
3.867,6
3.869,5
3.871,6
3.873,9
3.875,2
3.877,5
3.879,4
3.881,9
3.883,6
3.885,4
3.887,9
3.889,4
3.891,5
3.893,3
3.895,2
3.897,3
3.899,1
3.901,3
3.903,8
3.905,5
3.907,2
3.909,7
3.911,3
3.913,7
3.915,3
3.917,7
3.919,5
3.921,1
3.923,1
3.925,3
3.927,6
3.929,3
3.931,2
3.933,2
3.935,5
3.937,2
3.939,4
3.941,5
3.943,9
3.945,6
3.947,0
3.949,5
3.951,5
3.953,5
3.955,1
3.957,4
3.959,3
3.961,1
3.963,0
3.965,2
3.967,6
3.969,1
3.971,3
3.973,4
3.975,3
3.977,7
3.979,1
3.981,4
3.983,3
3.985,2
3.987,2
3.989,3
3.991,5
3.993,6
3.995,5
3.997,4
3.999,4
4.001,2
4.003,0
4.005,4
4.007,3
4.009,2
4.011,5
4.013,3
4.015,5
4.017,1
4.019,3
4.021,5
4.023,4
4.025,2
4.027,7
4.029,5
4.031,7
4.033,2
4.035,6
4.037,4
4.039,4
4.041,3
4.043,5
4.045,4
4.047,2
4.049,6
4.051,3
4.053,4
4.055,5
4.057,0
4.059,2
4.061,4
4.063,4
4.065,2
4.067,6
4.069,3
4.071,2
4.073,3
4.075,2
4.077,2
4.079,7
4.081,0
4.083,1
4.085,5
4.087,2
4.089,3
4.091,0
4.093,2
4.095,5
4.097,4
4.099,3
4.101,1
4.103,3
4.105,3
4.107,1
4.109,3
4.111,3
4.113,5
4.115,3
4.117,5
4.119,1
4.121,4
4.123,4
4.125,4
4.127,4
4.129,4
4.131,1
4.133,1
4.135,3
4.137,4
4.139,4
4.141,3
4.143,0
4.145,3
4.147,1
4.149,1
4.151,2
4.153,0
4.155,3
4.157,3
4.159,5
4.161,0
4.163,4
4.165,6
4.167,2
4.169,4
4.171,2
4.173,3
4.175,3
4.177,1
4.179,0
4.181,6
4.183,4
4.185,1
4.187,2
4.189,2
4.191,5
4.193,2
4.195,2
4.197,3
4.199,2
4.201,3
4.203,3
4.205,4
4.207,3
4.209,2
4.211,1
4.213,4
4.215,1
4.217,1
4.219,4
4.221,3
4.223,1
4.225,3
4.227,3
4.229,0
4.231,1
4.233,1
4.235,2
4.237,0
4.239,2
4.241,4
4.243,2
4.245,1
4.247,1
4.249,3
4.251,1
4.253,3
4.255,3
4.257,1
4.259,1
4.261,4
4.263,2
4.265,4
4.267,0
4.269,1
4.271,1
4.273,0
4.275,0
4.277,2
4.279,2
4.281,1
4.283,2
4.285,2
4.287,3
4.289,1
4.291,3
4.293,3
4.295,5
4.297,2
4.299,3
4.301,2
4.303,1
4.305,1
4.307,1
4.309,3
4.311,1
4.313,2
4.315,1
4.317,2
4.319,3
4.321,0
4.323,3
4.325,1
4.327,1
4.329,2
4.331,1
4.333,2
4.335,7
4.337,1
4.339,2
4.341,3
4.343,3
4.345,4
4.347,3
4.349,0
4.351,4
4.353,2
4.355,1
4.357,5
4.359,2
4.361,3
4.363,1
4.365,3
4.367,2
4.369,1
4.371,3
4.373,3
4.375,0
4.377,1
4.379,0
4.381,1
4.383,0
4.385,2
4.387,3
4.389,1
4.391,2
4.393,3
4.395,2
4.397,2
4.399,3
4.401,0
4.403,4
4.405,2
4.407,0
4.409,1
4.411,2
4.413,2
4.415,1
4.417,2
4.419,1
4.421,5
4.423,1
4.425,1
4.427,2
4.429,6
4.431,2
4.433,0
4.435,1
4.437,2
4.439,2
4.441,3
4.443,1
4.445,2
4.447,1
4.449,2
4.451,0
4.453,1
4.455,0
4.457,1
4.459,1
4.461,3
4.463,0
4.465,0
4.467,0
4.469,1
4.471,1
4.473,1
4.475,0
4.477,0
4.479,0
4.481,2
4.483,0
4.485,2
4.487,1
4.489,2
4.491,3
4.493,1
4.495,0
4.497,2
4.499,1
4.501,1
4.503,2
4.505,2
4.507,0
4.509,1
4.511,1
4.513,2
4.515,1
4.517,0
4.519,2
4.521,1
4.523,0
4.525,0
4.527,2
4.529,1
4.531,2
4.533,2
4.535,1
4.537,3
4.539,1
4.541,0
4.543,1
4.545,0
4.547,1
4.549,1
4.551,1
4.553,0
4.555,3
4.557,3
4.559,0
4.561,1
4.563,2
4.565,0
4.567,0
4.569,2
4.571,1
4.573,0
4.575,1
4.577,0
