Number of Bins = 5000
BinCenter,BinContent
0.785,1448
0.787,1452
0.789,1456
0.791,1465
0.793,1491
0.795,1473
0.797,1446
0.799,1423
0.801,1420
0.803,1453
0.805,1520
0.807,1474
0.809,1380
0.811,1457
0.813,1513
0.815,1455
0.817,1409
0.819,1427
0.821,1432
0.823,1359
0.825,1412
0.827,1451
0.829,1331
0.831,1367
0.833,1384
0.835,1367
0.837,1319
0.839,1348
0.841,1320
0.843,1339
0.845,1321
0.847,1328
0.849,1338
0.851,1262
0.853,1285
0.855,1324
0.857,1310
0.859,1355
0.861,1307
0.863,1381
0.865,1262
0.867,1279
0.869,1331
0.871,1280
0.873,1241
0.875,1296
0.877,1260
0.879,1235
0.881,1285
0.883,1187
0.885,1234
0.887,1258
0.889,1258
0.891,1320
0.893,1205
0.895,1309
0.897,1331
0.899,1185
0.901,1218
0.903,1210
0.905,1222
0.907,1170
0.909,1235
0.911,1188
0.913,1211
0.915,1222
0.917,1132
0.919,1218
0.921,1163
0.923,1180
0.925,1162
0.927,1162
0.929,1157
0.931,1182
0.933,1101
0.935,1166
0.937,1107
0.939,1172
0.941,1118
0.943,1145
0.945,1197
0.947,1152
0.949,1094
0.951,1063
0.953,1074
0.955,1108
0.957,1111
0.959,1083
0.961,1073
0.963,1078
0.965,1088
0.967,1033
0.969,1141
0.971,1083
0.973,1078
0.975,1077
0.977,1094
0.979,1065
0.981,1029
0.983,1084
0.985,1029
0.987,1067
0.989,1060
0.991,1020
0.993,1052
0.995,1034
0.997,1053
0.999,1018
1.001,1005
1.003,994
1.005,983
1.007,1050
1.009,1003
1.011,1104
1.013,1032
1.015,1053
1.017,1041
1.019,1028
1.021,1012
1.023,1002
1.025,950
1.027,1024
1.029,996
1.031,1000
1.033,954
1.035,1004
1.037,954
1.039,950
1.041,943
1.043,975
1.045,955
1.047,984
1.049,939
1.051,957
1.053,947
1.055,924
1.057,897
1.059,932
1.061,955
1.063,948
1.065,919
1.067,969
1.069,893
1.071,890
1.073,944
1.075,879
1.077,955
1.079,953
1.081,929
1.083,938
1.085,942
1.087,989
1.089,939
1.091,915
1.093,885
1.095,981
1.097,916
1.099,916
1.101,898
1.103,821
1.105,857
1.107,886
1.109,894
1.111,837
1.113,888
1.115,882
1.117,914
1.119,864
1.121,859
1.123,845
1.125,821
1.127,868
1.129,868
1.131,833
1.133,837
1.135,875
1.137,909
1.139,841
1.141,819
1.143,865
1.145,855
1.147,793
1.149,814
1.151,782
1.153,819
1.155,808
1.157,854
1.159,866
1.161,802
1.163,805
1.165,838
1.167,769
1.169,831
1.171,761
1.173,818
1.175,744
1.177,807
1.179,772
1.181,803
1.183,781
1.185,765
1.187,757
1.189,748
1.191,799
1.193,799
1.195,787
1.197,787
1.199,796
1.201,702
1.203,739
1.205,773
1.207,830
1.209,760
1.211,778
1.213,704
1.215,777
1.217,792
1.219,745
1.221,780
1.223,766
1.225,727
1.227,741
1.229,751
1.231,719
1.233,747
1.235,743
1.237,699
1.239,691
1.241,766
1.243,726
1.245,685
1.247,727
1.249,753
1.251,722
1.253,714
1.255,718
1.257,678
1.259,713
1.261,711
1.263,687
1.265,679
1.267,715
1.269,714
1.271,733
1.273,722
1.275,632
1.277,706
1.279,716
1.281,677
1.283,696
1.285,688
1.287,690
1.289,712
1.291,699
1.293,697
1.295,743
1.297,669
1.299,675
1.301,680
1.303,698
1.305,670
1.307,672
1.309,622
1.311,662
1.313,668
1.315,656
1.317,657
1.319,645
1.321,675
1.323,660
1.325,660
1.327,660
1.329,653
1.331,603
1.333,622
1.335,627
1.337,651
1.339,646
1.341,666
1.343,626
1.345,646
1.347,632
1.349,628
1.351,625
1.353,591
1.355,621
1.357,603
1.359,649
1.361,653
1.363,612
1.365,638
1.367,602
1.369,624
1.371,675
1.373,605
1.375,591
1.377,604
1.379,628
1.381,639
1.383,586
1.385,673
1.387,570
1.389,621
1.391,640
1.393,649
1.395,607
1.397,639
1.399,629
1.401,571
1.403,601
1.405,610
1.407,574
1.409,627
1.411,546
1.413,595
1.415,570
1.417,587
1.419,568
1.421,563
1.423,594
1.425,605
1.427,578
1.429,541
1.431,577
1.433,584
1.435,554
1.437,558
1.439,544
1.441,524
1.443,597
1.445,546
1.447,541
1.449,587
1.451,553
1.453,601
1.455,561
1.457,574
1.459,569
1.461,541
1.463,535
1.465,513
1.467,535
1.469,535
1.471,528
1.473,523
1.475,559
1.477,544
1.479,487
1.481,545
1.483,570
1.485,530
1.487,495
1.489,552
1.491,509
1.493,510
1.495,543
1.497,558
1.499,511
1.501,571
1.503,523
1.505,526
1.507,536
1.509,515
1.511,486
1.513,490
1.515,501
1.517,528
1.519,524
1.521,529
1.523,516
1.525,493
1.527,480
1.529,524
1.531,520
1.533,539
1.535,511
1.537,516
1.539,472
1.541,486
1.543,519
1.545,486
1.547,461
1.549,503
1.551,512
1.553,437
1.555,497
1.557,487
1.559,459
1.561,489
1.563,475
1.565,462
1.567,468
1.569,464
1.571,481
1.573,456
1.575,473
1.577,480
1.579,467
1.581,485
1.583,490
1.585,493
1.587,473
1.589,458
1.591,477
1.593,484
1.595,484
1.597,491
1.599,464
1.601,465
1.603,435
1.605,461
1.607,422
1.609,425
1.611,456
1.613,430
1.615,454
1.617,486
1.619,454
1.621,427
1.623,439
1.625,484
1.627,433
1.629,468
1.631,434
1.633,461
1.635,449
1.637,437
1.639,431
1.641,430
1.643,439
1.645,466
1.647,473
1.649,465
1.651,440
1.653,449
1.655,438
1.657,444
1.659,431
1.661,433
1.663,393
1.665,416
1.667,420
1.669,419
1.671,413
1.673,424
1.675,414
1.677,422
1.679,432
1.681,389
1.683,448
1.685,389
1.687,438
1.689,416
1.691,432
1.693,430
1.695,418
1.697,454
1.699,404
1.701,400
1.703,439
1.705,425
1.707,388
1.709,413
1.711,388
1.713,422
1.715,410
1.717,398
1.719,390
1.721,383
1.723,406
1.725,448
1.727,428
1.729,416
1.731,408
1.733,416
1.735,379
1.737,392
1.739,417
1.741,435
1.743,401
1.745,412
1.747,397
1.749,392
1.751,402
1.753,403
1.755,378
1.757,413
1.759,358
1.761,386
1.763,413
1.765,380
1.767,397
1.769,398
1.771,377
1.773,387
1.775,379
1.777,410
1.779,394
1.781,362
1.783,395
1.785,394
1.787,406
1.789,382
1.791,368
1.793,374
1.795,359
1.797,390
1.799,336
1.801,383
1.803,364
1.805,391
1.807,325
1.809,382
1.811,360
1.813,393
1.815,367
1.817,368
1.819,339
1.821,366
1.823,384
1.825,346
1.827,374
1.829,381
1.831,379
1.833,318
1.835,362
1.837,350
1.839,331
1.841,335
1.843,378
1.845,345
1.847,382
1.849,353
1.851,371
1.853,340
1.855,346
1.857,374
1.859,331
1.861,364
1.863,347
1.865,366
1.867,346
1.869,361
1.871,361
1.873,378
1.875,330
1.877,349
1.879,337
1.881,359
1.883,333
1.885,346
1.887,323
1.889,363
1.891,311
1.893,380
1.895,336
1.897,366
1.899,288
1.901,331
1.903,352
1.905,329
1.907,341
1.909,319
1.911,326
1.913,312
1.915,367
1.917,353
1.919,304
1.921,307
1.923,317
1.925,340
1.927,332
1.929,346
1.931,337
1.933,352
1.935,341
1.937,305
1.939,332
1.941,312
1.943,337
1.945,309
1.947,306
1.949,303
1.951,348
1.953,327
1.955,317
1.957,329
1.959,308
1.961,293
1.963,329
1.965,319
1.967,296
1.969,305
1.971,293
1.973,323
1.975,315
1.977,291
1.979,312
1.981,334
1.983,304
1.985,302
1.987,281
1.989,319
1.991,292
1.993,294
1.995,268
1.997,332
1.999,319
2.001,293
2.003,308
2.005,283
2.007,294
2.009,323
2.011,318
2.013,295
2.015,297
2.017,308
2.019,309
2.021,308
2.023,286
2.025,288
2.027,272
2.029,307
2.031,339
2.033,291
2.035,333
2.037,266
2.039,316
2.041,300
2.043,280
2.045,324
2.047,291
2.049,301
2.051,271
2.053,283
2.055,300
2.057,297
2.059,282
2.061,288
2.063,263
2.065,282
2.067,284
2.069,284
2.071,288
2.073,283
2.075,286
2.077,271
2.079,286
2.081,279
2.083,261
2.085,274
2.087,283
2.089,293
2.091,268
2.093,289
2.095,262
2.097,296
2.099,263
2.101,281
2.103,291
2.105,237
2.107,283
2.109,290
2.111,267
2.113,248
2.115,273
2.117,257
2.119,285
2.121,263
2.123,280
2.125,252
2.127,269
2.129,241
2.131,264
2.133,271
2.135,244
2.137,240
2.139,256
2.141,244
2.143,291
2.145,276
2.147,265
2.149,272
2.151,261
2.153,243
2.155,247
2.157,264
2.159,264
2.161,223
2.163,258
2.165,244
2.167,259
2.169,244
2.171,238
2.173,263
2.175,269
2.177,255
2.179,248
2.181,273
2.183,249
2.185,246
2.187,257
2.189,240
2.191,256
2.193,233
2.195,246
2.197,245
2.199,268
2.201,251
2.203,232
2.205,239
2.207,282
2.209,271
2.211,247
2.213,228
2.215,258
2.217,258
2.219,230
2.221,255
2.223,246
2.225,230
2.227,257
2.229,235
2.231,249
2.233,258
2.235,233
2.237,261
2.239,229
2.241,229
2.243,206
2.245,238
2.247,256
2.249,235
2.251,240
2.253,236
2.255,273
2.257,237
2.259,247
2.261,249
2.263,242
2.265,212
2.267,247
2.269,226
2.271,219
2.273,229
2.275,232
2.277,221
2.279,224
2.281,228
2.283,231
2.285,216
2.287,211
2.289,222
2.291,223
2.293,226
2.295,219
2.297,235
2.299,214
2.301,253
2.303,229
2.305,221
2.307,210
2.309,212
2.311,222
2.313,235
2.315,234
2.317,232
2.319,258
2.321,239
2.323,202
2.325,225
2.327,219
2.329,200
2.331,228
2.333,210
2.335,196
2.337,190
2.339,197
2.341,229
2.343,205
2.345,212
2.347,225
2.349,229
2.351,219
2.353,224
2.355,217
2.357,233
2.359,209
2.361,200
2.363,220
2.365,221
2.367,194
2.369,232
2.371,217
2.373,191
2.375,186
2.377,179
2.379,205
2.381,198
2.383,221
2.385,210
2.387,208
2.389,211
2.391,195
2.393,196
2.395,211
2.397,215
2.399,177
2.401,202
2.403,216
2.405,203
2.407,192
2.409,220
2.411,189
2.413,207
2.415,196
2.417,181
2.419,206
2.421,221
2.423,187
2.425,215
2.427,215
2.429,210
2.431,216
2.433,211
2.435,212
2.437,203
2.439,177
2.441,166
2.443,214
2.445,221
2.447,206
2.449,184
2.451,212
2.453,184
2.455,190
2.457,210
2.459,188
2.461,185
2.463,177
2.465,176
2.467,209
2.469,198
2.471,171
2.473,207
2.475,187
2.477,211
2.479,194
2.481,193
2.483,183
2.485,189
2.487,213
2.489,186
2.491,186
2.493,204
2.495,205
2.497,172
2.499,193
2.501,183
2.503,209
2.505,196
2.507,178
2.509,189
2.511,153
2.513,188
2.515,188
2.517,189
2.519,176
2.521,187
2.523,188
2.525,174
2.527,173
2.529,166
2.531,188
2.533,181
2.535,192
2.537,174
2.539,197
2.541,190
2.543,175
2.545,191
2.547,163
2.549,163
2.551,190
2.553,216
2.555,144
2.557,166
2.559,185
2.561,165
2.563,167
2.565,183
2.567,177
2.569,163
2.571,160
2.573,167
2.575,178
2.577,152
2.579,185
2.581,168
2.583,169
2.585,159
2.587,169
2.589,183
2.591,171
2.593,168
2.595,156
2.597,170
2.599,159
2.601,162
2.603,171
2.605,168
2.607,161
2.609,173
2.611,161
2.613,207
2.615,164
2.617,182
2.619,187
2.621,158
2.623,150
2.625,162
2.627,167
2.629,175
2.631,154
2.633,152
2.635,171
2.637,157
2.639,157
2.641,165
2.643,150
2.645,161
2.647,156
2.649,168
2.651,149
2.653,170
2.655,162
2.657,165
2.659,158
2.661,167
2.663,155
2.665,149
2.667,169
2.669,169
2.671,192
2.673,166
2.675,157
2.677,175
2.679,161
2.681,144
2.683,173
2.685,166
2.687,161
2.689,132
2.691,140
2.693,175
2.695,168
2.697,134
2.699,160
2.701,158
2.703,172
2.705,172
2.707,144
2.709,157
2.711,133
2.713,149
2.715,156
2.717,148
2.719,176
2.721,158
2.723,146
2.725,166
2.727,169
2.729,141
2.731,141
2.733,158
2.735,147
2.737,147
2.739,175
2.741,159
2.743,155
2.745,162
2.747,144
2.749,152
2.751,152
2.753,143
2.755,135
2.757,138
2.759,160
2.761,153
2.763,151
2.765,148
2.767,156
2.769,133
2.771,124
2.773,142
2.775,152
2.777,133
2.779,159
2.781,149
2.783,153
2.785,132
2.787,143
2.789,138
2.791,123
2.793,137
2.795,149
2.797,139
2.799,141
2.801,134
2.803,113
2.805,153
2.807,121
2.809,135
2.811,126
2.813,150
2.815,138
2.817,164
2.819,146
2.821,126
2.823,143
2.825,147
2.827,164
2.829,142
2.831,154
2.833,143
2.835,163
2.837,148
2.839,127
2.841,137
2.843,128
2.845,145
2.847,140
2.849,132
2.851,144
2.853,141
2.855,139
2.857,131
2.859,126
2.861,145
2.863,133
2.865,132
2.867,132
2.869,145
2.871,137
2.873,133
2.875,142
2.877,141
2.879,134
2.881,139
2.883,150
2.885,164
2.887,128
2.889,116
2.891,158
2.893,122
2.895,119
2.897,131
2.899,132
2.901,123
2.903,142
2.905,116
2.907,89
2.909,135
2.911,136
2.913,145
2.915,126
2.917,103
2.919,140
2.921,117
2.923,150
2.925,151
2.927,104
2.929,123
2.931,131
2.933,137
2.935,112
2.937,115
2.939,136
2.941,121
2.943,137
2.945,120
2.947,141
2.949,120
2.951,123
2.953,115
2.955,113
2.957,142
2.959,116
2.961,128
2.963,126
2.965,132
2.967,124
2.969,142
2.971,129
2.973,130
2.975,113
2.977,135
2.979,106
2.981,129
2.983,136
2.985,114
2.987,134
2.989,101
2.991,121
2.993,120
2.995,142
2.997,125
2.999,109
3.001,135
3.003,119
3.005,108
3.007,124
3.009,138
3.011,103
3.013,116
3.015,124
3.017,118
3.019,111
3.021,125
3.023,141
3.025,100
3.027,112
3.029,115
3.031,120
3.033,95
3.035,127
3.037,118
3.039,121
3.041,107
3.043,125
3.045,109
3.047,113
3.049,121
3.051,117
3.053,127
3.055,128
3.057,107
3.059,114
3.061,121
3.063,107
3.065,124
3.067,108
3.069,106
3.071,116
3.073,91
3.075,97
3.077,104
3.079,98
3.081,105
3.083,121
3.085,114
3.087,118
3.089,113
3.091,125
3.093,106
3.095,101
3.097,112
3.099,106
3.101,118
3.103,99
3.105,119
3.107,117
3.109,117
3.111,106
3.113,108
3.115,115
3.117,109
3.119,130
3.121,109
3.123,109
3.125,121
3.127,119
3.129,116
3.131,122
3.133,103
3.135,103
3.137,129
3.139,108
3.141,96
3.143,94
3.145,96
3.147,93
3.149,108
3.151,94
3.153,99
3.155,121
3.157,113
3.159,107
3.161,110
3.163,102
3.165,86
3.167,107
3.169,105
3.171,115
3.173,110
3.175,107
3.177,100
3.179,99
3.181,106
3.183,121
3.185,115
3.187,96
3.189,100
3.191,104
3.193,102
3.195,96
3.197,93
3.199,96
3.201,123
3.203,109
3.205,104
3.207,113
3.209,95
3.211,121
3.213,112
3.215,86
3.217,96
3.219,115
3.221,90
3.223,97
3.225,98
3.227,91
3.229,94
3.231,88
3.233,119
3.235,108
3.237,106
3.239,102
3.241,107
3.243,99
3.245,105
3.247,96
3.249,102
3.251,79
3.253,100
3.255,89
3.257,84
3.259,97
3.261,95
3.263,82
3.265,114
3.267,95
3.269,79
3.271,77
3.273,115
3.275,102
3.277,89
3.279,96
3.281,89
3.283,80
3.285,96
3.287,111
3.289,97
3.291,92
3.293,107
3.295,95
3.297,96
3.299,86
3.301,90
3.303,94
3.305,93
3.307,108
3.309,81
3.311,110
3.313,100
3.315,104
3.317,102
3.319,108
3.321,106
3.323,93
3.325,84
3.327,79
3.329,86
3.331,96
3.333,93
3.335,84
3.337,80
3.339,98
3.341,79
3.343,96
3.345,77
3.347,83
3.349,82
3.351,72
3.353,95
3.355,90
3.357,74
3.359,83
3.361,107
3.363,99
3.365,99
3.367,70
3.369,87
3.371,113
3.373,85
3.375,81
3.377,102
3.379,81
3.381,87
3.383,94
3.385,87
3.387,95
3.389,76
3.391,93
3.393,77
3.395,105
3.397,67
3.399,86
3.401,73
3.403,93
3.405,91
3.407,86
3.409,103
3.411,86
3.413,91
3.415,109
3.417,87
3.419,86
3.421,96
3.423,72
3.425,78
3.427,76
3.429,94
3.431,90
3.433,86
3.435,77
3.437,95
3.439,76
3.441,92
3.443,79
3.445,101
3.447,86
3.449,79
3.451,78
3.453,78
3.455,77
3.457,103
3.459,97
3.461,75
3.463,84
3.465,84
3.467,63
3.469,71
3.471,84
3.473,104
3.475,88
3.477,65
3.479,79
3.481,99
3.483,77
3.485,77
3.487,86
3.489,79
3.491,71
3.493,101
3.495,83
3.497,87
3.499,88
3.501,86
3.503,63
3.505,80
3.507,74
3.509,80
3.511,102
3.513,62
3.515,73
3.517,89
3.519,76
3.521,63
3.523,68
3.525,97
3.527,60
3.529,95
3.531,77
3.533,83
3.535,80
3.537,70
3.539,84
3.541,88
3.543,71
3.545,77
3.547,82
3.549,73
3.551,79
3.553,86
3.555,82
3.557,70
3.559,98
3.561,64
3.563,86
3.565,77
3.567,79
3.569,77
3.571,64
3.573,67
3.575,78
3.577,82
3.579,76
3.581,74
3.583,85
3.585,72
3.587,74
3.589,78
3.591,76
3.593,85
3.595,76
3.597,72
3.599,87
3.601,63
3.603,74
3.605,76
3.607,75
3.609,88
3.611,72
3.613,63
3.615,68
3.617,73
3.619,80
3.621,79
3.623,69
3.625,80
3.627,69
3.629,68
3.631,79
3.633,77
3.635,79
3.637,80
3.639,70
3.641,62
3.643,67
3.645,74
3.647,75
3.649,64
3.651,63
3.653,69
3.655,74
3.657,67
3.659,61
3.661,77
3.663,68
3.665,74
3.667,76
3.669,82
3.671,77
3.673,70
3.675,73
3.677,82
3.679,78
3.681,66
3.683,80
3.685,64
3.687,67
3.689,54
3.691,59
3.693,66
3.695,78
3.697,63
3.699,64
3.701,97
3.703,60
3.705,77
3.707,79
3.709,76
3.711,79
3.713,58
3.715,69
3.717,73
3.719,76
3.721,84
3.723,73
3.725,74
3.727,68
3.729,59
3.731,72
3.733,59
3.735,64
3.737,64
3.739,68
3.741,67
3.743,63
3.745,70
3.747,80
3.749,56
3.751,60
3.753,77
3.755,66
3.757,58
3.759,68
3.761,78
3.763,79
3.765,56
3.767,70
3.769,59
3.771,75
3.773,57
3.775,77
3.777,69
3.779,67
3.781,59
3.783,70
3.785,65
3.787,76
3.789,71
3.791,70
3.793,67
3.795,72
3.797,65
3.799,48
3.801,49
3.803,77
3.805,60
3.807,71
3.809,61
3.811,69
3.813,54
3.815,57
3.817,65
3.819,64
3.821,65
3.823,70
3.825,57
3.827,58
3.829,53
3.831,65
3.833,64
3.835,68
3.837,57
3.839,78
3.841,65
3.843,66
3.845,54
3.847,56
3.849,62
3.851,57
3.853,59
3.855,61
3.857,62
3.859,69
3.861,52
3.863,63
3.865,69
3.867,76
3.869,68
3.871,73
3.873,61
3.875,55
3.877,46
3.879,63
3.881,55
3.883,54
3.885,63
3.887,66
3.889,63
3.891,64
3.893,59
3.895,62
3.897,62
3.899,61
3.901,55
3.903,47
3.905,49
3.907,61
3.909,62
3.911,55
3.913,63
3.915,53
3.917,63
3.919,68
3.921,64
3.923,45
3.925,52
3.927,59
3.929,64
3.931,50
3.933,46
3.935,68
3.937,61
3.939,45
3.941,58
3.943,53
3.945,44
3.947,58
3.949,50
3.951,53
3.953,44
3.955,60
3.957,33
3.959,58
3.961,47
3.963,66
3.965,64
3.967,60
3.969,79
3.971,61
3.973,50
3.975,43
3.977,63
3.979,68
3.981,51
3.983,62
3.985,47
3.987,57
3.989,53
3.991,63
3.993,53
3.995,56
3.997,55
3.999,62
4.001,41
4.003,56
4.005,60
4.007,57
4.009,50
4.011,44
4.013,57
4.015,39
4.017,56
4.019,65
4.021,46
4.023,49
4.025,52
4.027,59
4.029,47
4.031,60
4.033,52
4.035,47
4.037,49
4.039,50
4.041,59
4.043,53
4.045,52
4.047,61
4.049,45
4.051,46
4.053,45
4.055,47
4.057,52
4.059,45
4.061,40
4.063,57
4.065,56
4.067,56
4.069,61
4.071,58
4.073,43
4.075,60
4.077,57
4.079,51
4.081,61
4.083,42
4.085,44
4.087,45
4.089,49
4.091,47
4.093,50
4.095,49
4.097,53
4.099,54
4.101,53
4.103,59
4.105,57
4.107,56
4.109,38
4.111,42
4.113,59
4.115,40
4.117,67
4.119,67
4.121,53
4.123,52
4.125,59
4.127,50
4.129,41
4.131,45
4.133,62
4.135,43
4.137,58
4.139,47
4.141,46
4.143,31
4.145,70
4.147,46
4.149,56
4.151,56
4.153,47
4.155,50
4.157,34
4.159,36
4.161,44
4.163,52
4.165,41
4.167,43
4.169,54
4.171,59
4.173,43
4.175,41
4.177,39
4.179,45
4.181,58
4.183,57
4.185,54
4.187,53
4.189,46
4.191,53
4.193,41
4.195,47
4.197,53
4.199,48
4.201,47
4.203,41
4.205,44
4.207,54
4.209,56
4.211,46
4.213,56
4.215,32
4.217,40
4.219,58
4.221,40
4.223,52
4.225,52
4.227,34
4.229,38
4.231,45
4.233,61
4.235,45
4.237,46
4.239,37
4.241,52
4.243,45
4.245,48
4.247,36
4.249,38
4.251,56
4.253,39
4.255,36
4.257,55
4.259,47
4.261,41
4.263,42
4.265,58
4.267,48
4.269,44
4.271,45
4.273,35
4.275,43
4.277,39
4.279,50
4.281,50
4.283,66
4.285,36
4.287,55
4.289,51
4.291,42
4.293,51
4.295,46
4.297,36
4.299,40
4.301,54
4.303,44
4.305,50
4.307,38
4.309,30
4.311,35
4.313,43
4.315,32
4.317,44
4.319,45
4.321,46
4.323,38
4.325,33
4.327,54
4.329,42
4.331,47
4.333,44
4.335,31
4.337,26
4.339,37
4.341,54
4.343,45
4.345,44
4.347,34
4.349,33
4.351,50
4.353,48
4.355,45
4.357,45
4.359,36
4.361,41
4.363,39
4.365,33
4.367,35
4.369,36
4.371,49
4.373,45
4.375,44
4.377,36
4.379,45
4.381,54
4.383,41
4.385,44
4.387,44
4.389,42
4.391,43
4.393,44
4.395,41
4.397,46
4.399,40
4.401,39
4.403,45
4.405,35
4.407,42
4.409,51
4.411,34
4.413,38
4.415,44
4.417,34
4.419,45
4.421,39
4.423,48
4.425,45
4.427,37
4.429,30
4.431,49
4.433,34
4.435,53
4.437,42
4.439,42
4.441,39
4.443,47
4.445,47
4.447,41
4.449,42
4.451,50
4.453,28
4.455,31
4.457,38
4.459,45
4.461,38
4.463,44
4.465,30
4.467,47
4.469,50
4.471,31
4.473,43
4.475,39
4.477,41
4.479,34
4.481,33
4.483,31
4.485,32
4.487,52
4.489,37
4.491,41
4.493,34
4.495,31
4.497,33
4.499,33
