Number of Bins = 5000
BinCenter,BinContent
0.861,147
0.863,160
0.865,151
0.867,158
0.869,134
0.871,149
0.873,165
0.875,124
0.877,163
0.879,151
0.881,140
0.883,143
0.885,132
0.887,131
0.889,126
0.891,140
0.893,152
0.895,161
0.897,163
0.899,137
0.901,152
0.903,141
0.905,150
0.907,152
0.909,129
0.911,144
0.913,141
0.915,119
0.917,126
0.919,132
0.921,129
0.923,118
0.925,145
0.927,133
0.929,146
0.931,141
0.933,125
0.935,134
0.937,123
0.939,126
0.941,111
0.943,137
0.945,138
0.947,130
0.949,122
0.951,120
0.953,130
0.955,110
0.957,121
0.959,109
0.961,133
0.963,120
0.965,110
0.967,111
0.969,131
0.971,144
0.973,135
0.975,111
0.977,128
0.979,125
0.981,135
0.983,139
0.985,145
0.987,111
0.989,129
0.991,101
0.993,108
0.995,118
0.997,109
0.999,125
1.001,113
1.003,113
1.005,115
1.007,118
1.009,118
1.011,117
1.013,124
1.015,93
1.017,116
1.019,125
1.021,123
1.023,106
1.025,116
1.027,118
1.029,105
1.031,111
1.033,102
1.035,120
1.037,110
1.039,118
1.041,118
1.043,120
1.045,116
1.047,122
1.049,88
1.051,113
1.053,95
1.055,114
1.057,106
1.059,96
1.061,131
1.063,121
1.065,113
1.067,89
1.069,100
1.071,89
1.073,85
1.075,120
1.077,111
1.079,123
1.081,109
1.083,94
1.085,104
1.087,138
1.089,120
1.091,111
1.093,91
1.095,117
1.097,129
1.099,109
1.101,96
1.103,92
1.105,92
1.107,106
1.109,81
1.111,88
1.113,100
1.115,100
1.117,96
1.119,113
1.121,95
1.123,105
1.125,99
1.127,100
1.129,106
1.131,96
1.133,99
1.135,91
1.137,113
1.139,110
1.141,90
1.143,87
1.145,92
1.147,90
1.149,87
1.151,103
1.153,77
1.155,78
1.157,99
1.159,97
1.161,79
1.163,96
1.165,103
1.167,90
1.169,95
1.171,69
1.173,88
1.175,88
1.177,78
1.179,81
1.181,66
1.183,88
1.185,81
1.187,81
1.189,76
1.191,74
1.193,95
1.195,94
1.197,82
1.199,89
1.201,73
1.203,96
1.205,81
1.207,89
1.209,80
1.211,85
1.213,93
1.215,88
1.217,87
1.219,73
1.221,75
1.223,87
1.225,91
1.227,84
1.229,66
1.231,85
1.233,83
1.235,91
1.237,79
1.239,90
1.241,88
1.243,68
1.245,98
1.247,91
1.249,93
1.251,78
1.253,68
1.255,78
1.257,71
1.259,90
1.261,75
1.263,63
1.265,82
1.267,71
1.269,72
1.271,71
1.273,71
1.275,74
1.277,88
1.279,74
1.281,76
1.283,69
1.285,63
1.287,69
1.289,77
1.291,75
1.293,80
1.295,77
1.297,66
1.299,62
1.301,77
1.303,82
1.305,80
1.307,80
1.309,66
1.311,85
1.313,67
1.315,63
1.317,101
1.319,65
1.321,92
1.323,69
1.325,73
1.327,79
1.329,76
1.331,57
1.333,71
1.335,63
1.337,62
1.339,71
1.341,59
1.343,62
1.345,73
1.347,78
1.349,58
1.351,84
1.353,72
1.355,82
1.357,59
1.359,75
1.361,69
1.363,66
1.365,69
1.367,74
1.369,80
1.371,68
1.373,70
1.375,57
1.377,65
1.379,84
1.381,72
1.383,72
1.385,66
1.387,70
1.389,76
1.391,67
1.393,63
1.395,71
1.397,74
1.399,78
1.401,55
1.403,68
1.405,81
1.407,68
1.409,62
1.411,44
1.413,78
1.415,68
1.417,74
1.419,57
1.421,73
1.423,68
1.425,70
1.427,65
1.429,67
1.431,60
1.433,68
1.435,70
1.437,66
1.439,51
1.441,46
1.443,78
1.445,55
1.447,51
1.449,62
1.451,57
1.453,52
1.455,65
1.457,58
1.459,69
1.461,68
1.463,65
1.465,52
1.467,48
1.469,53
1.471,57
1.473,55
1.475,55
1.477,46
1.479,52
1.481,75
1.483,71
1.485,53
1.487,63
1.489,68
1.491,57
1.493,51
1.495,59
1.497,65
1.499,60
1.501,68
1.503,51
1.505,59
1.507,65
1.509,56
1.511,39
1.513,64
1.515,54
1.517,57
1.519,60
1.521,63
1.523,48
1.525,56
1.527,41
1.529,51
1.531,59
1.533,43
1.535,58
1.537,40
1.539,56
1.541,48
1.543,56
1.545,50
1.547,45
1.549,67
1.551,60
1.553,57
1.555,55
1.557,54
1.559,44
1.561,45
1.563,46
1.565,56
1.567,53
1.569,52
1.571,50
1.573,41
1.575,65
1.577,48
1.579,51
1.581,49
1.583,48
1.585,43
1.587,51
1.589,57
1.591,43
1.593,50
1.595,49
1.597,56
1.599,46
1.601,36
1.603,44
1.605,49
1.607,47
1.609,47
1.611,57
1.613,41
1.615,46
1.617,47
1.619,48
1.621,49
1.623,49
1.625,52
1.627,52
1.629,52
1.631,45
1.633,47
1.635,56
1.637,42
1.639,46
1.641,35
1.643,42
1.645,40
1.647,57
1.649,50
1.651,49
1.653,46
1.655,30
1.657,42
1.659,63
1.661,55
1.663,54
1.665,43
1.667,42
1.669,50
1.671,52
1.673,45
1.675,49
1.677,57
1.679,49
1.681,44
1.683,37
1.685,50
1.687,31
1.689,42
1.691,35
1.693,50
1.695,44
1.697,34
1.699,63
1.701,37
1.703,40
1.705,48
1.707,48
1.709,46
1.711,53
1.713,60
1.715,38
1.717,45
1.719,37
1.721,36
1.723,41
1.725,39
1.727,40
1.729,51
1.731,46
1.733,43
1.735,35
1.737,43
1.739,44
1.741,43
1.743,43
1.745,46
1.747,44
1.749,34
1.751,38
1.753,43
1.755,35
1.757,46
1.759,39
1.761,50
1.763,53
1.765,35
1.767,48
1.769,36
1.771,43
1.773,37
1.775,36
1.777,30
1.779,48
1.781,42
1.783,45
1.785,43
1.787,45
1.789,38
1.791,58
1.793,41
1.795,34
1.797,31
1.799,28
1.801,53
1.803,38
1.805,31
1.807,33
1.809,45
1.811,33
1.813,34
1.815,33
1.817,40
1.819,36
1.821,41
1.823,36
1.825,43
1.827,38
1.829,38
1.831,46
1.833,45
1.835,32
1.837,30
1.839,28
1.841,36
1.843,37
1.845,33
1.847,33
1.849,29
1.851,34
1.853,40
1.855,29
1.857,30
1.859,37
1.861,37
1.863,38
1.865,51
1.867,37
1.869,35
1.871,43
1.873,39
1.875,42
1.877,37
1.879,34
1.881,40
1.883,36
1.885,39
1.887,34
1.889,40
1.891,38
1.893,36
1.895,32
1.897,36
1.899,28
1.901,42
1.903,41
1.905,41
1.907,35
1.909,23
1.911,37
1.913,28
1.915,37
1.917,38
1.919,34
1.921,29
1.923,25
1.925,42
1.927,38
1.929,34
1.931,26
1.933,36
1.935,45
1.937,30
1.939,27
1.941,39
1.943,34
1.945,47
1.947,25
1.949,29
1.951,33
1.953,38
1.955,37
1.957,38
1.959,27
1.961,33
1.963,35
1.965,38
1.967,34
1.969,31
1.971,29
1.973,38
1.975,29
1.977,44
1.979,36
1.981,41
1.983,38
1.985,34
1.987,24
1.989,31
1.991,28
1.993,32
1.995,28
1.997,40
1.999,30
2.001,28
2.003,39
2.005,36
2.007,43
2.009,35
2.011,34
2.013,34
2.015,31
2.017,33
2.019,30
2.021,25
2.023,29
2.025,27
2.027,31
2.029,36
2.031,43
2.033,26
2.035,37
2.037,27
2.039,29
2.041,25
2.043,33
2.045,37
2.047,28
2.049,21
2.051,33
2.053,25
2.055,31
2.057,27
2.059,25
2.061,23
2.063,28
2.065,18
2.067,29
2.069,30
2.071,25
2.073,37
2.075,23
2.077,19
2.079,29
2.081,24
2.083,17
2.085,27
2.087,36
2.089,27
2.091,26
2.093,25
2.095,29
2.097,18
2.099,28
2.101,31
2.103,35
2.105,32
2.107,32
2.109,38
2.111,33
2.113,26
2.115,39
2.117,30
2.119,25
2.121,27
2.123,38
2.125,27
2.127,24
2.129,29
2.131,24
2.133,30
2.135,37
2.137,21
2.139,27
2.141,34
2.143,37
2.145,32
2.147,32
2.149,35
2.151,29
2.153,33
2.155,23
2.157,23
2.159,23
2.161,23
2.163,26
2.165,26
2.167,36
2.169,26
2.171,23
2.173,31
2.175,33
2.177,23
2.179,23
2.181,22
2.183,23
2.185,26
2.187,19
2.189,22
2.191,25
2.193,27
2.195,22
2.197,27
2.199,22
2.201,18
2.203,29
2.205,28
2.207,34
2.209,25
2.211,24
2.213,26
2.215,20
2.217,30
2.219,28
2.221,35
2.223,24
2.225,18
2.227,26
2.229,17
2.231,29
2.233,30
2.235,23
2.237,23
2.239,26
2.241,25
2.243,26
2.245,23
2.247,27
2.249,27
2.251,22
2.253,33
2.255,25
2.257,28
2.259,23
2.261,21
2.263,31
2.265,18
2.267,32
2.269,27
2.271,33
2.273,23
2.275,23
2.277,21
2.279,21
2.281,31
2.283,18
2.285,24
2.287,16
2.289,13
2.291,33
2.293,19
2.295,22
2.297,27
2.299,26
2.301,28
2.303,22
2.305,26
2.307,18
2.309,16
2.311,26
2.313,24
2.315,23
2.317,28
2.319,32
2.321,25
2.323,29
2.325,23
2.327,22
2.329,22
2.331,20
2.333,20
2.335,24
2.337,22
2.339,19
2.341,27
2.343,25
2.345,23
2.347,29
2.349,26
2.351,22
2.353,24
2.355,25
2.357,22
2.359,15
2.361,22
2.363,30
2.365,27
2.367,11
2.369,28
2.371,22
2.373,20
2.375,20
2.377,23
2.379,15
2.381,24
2.383,24
2.385,26
2.387,23
2.389,25
2.391,14
2.393,19
2.395,22
2.397,11
2.399,10
2.401,28
2.403,28
2.405,12
2.407,18
2.409,16
2.411,20
2.413,20
2.415,23
2.417,20
2.419,19
2.421,14
2.423,19
2.425,18
2.427,26
2.429,31
2.431,20
2.433,24
2.435,20
2.437,17
2.439,24
2.441,24
2.443,31
2.445,29
2.447,26
2.449,18
2.451,26
2.453,15
2.455,17
2.457,22
2.459,17
2.461,17
2.463,14
2.465,14
2.467,21
2.469,19
2.471,16
2.473,25
2.475,23
2.477,21
2.479,21
2.481,16
2.483,14
2.485,23
2.487,13
2.489,20
2.491,17
2.493,22
2.495,23
2.497,13
2.499,19
2.501,20
2.503,25
2.505,27
2.507,15
2.509,15
2.511,18
2.513,24
2.515,15
2.517,30
2.519,23
2.521,20
2.523,17
2.525,14
2.527,22
2.529,16
2.531,17
2.533,14
2.535,12
2.537,21
2.539,24
2.541,17
2.543,30
2.545,22
2.547,21
2.549,25
2.551,13
2.553,27
2.555,10
2.557,20
2.559,17
2.561,14
2.563,23
2.565,19
2.567,21
2.569,9
2.571,18
2.573,19
2.575,27
2.577,17
2.579,14
2.581,24
2.583,12
2.585,19
2.587,22
2.589,25
2.591,12
2.593,19
2.595,12
2.597,8
2.599,13
2.601,10
2.603,19
2.605,16
2.607,13
2.609,26
2.611,12
2.613,16
2.615,15
2.617,21
2.619,16
2.621,12
2.623,15
2.625,17
2.627,20
2.629,21
2.631,20
2.633,14
2.635,21
2.637,15
2.639,12
2.641,19
2.643,14
2.645,16
2.647,24
2.649,12
2.651,19
2.653,12
2.655,21
2.657,18
2.659,6
2.661,14
2.663,20
2.665,11
2.667,19
2.669,18
2.671,16
2.673,13
2.675,19
2.677,14
2.679,13
2.681,20
2.683,14
2.685,16
2.687,18
2.689,11
2.691,9
2.693,8
2.695,8
2.697,16
2.699,13
2.701,14
2.703,21
2.705,15
2.707,13
2.709,19
2.711,10
2.713,26
2.715,10
2.717,12
2.719,18
2.721,15
2.723,9
2.725,18
2.727,15
2.729,12
2.731,12
2.733,14
2.735,11
2.737,14
2.739,14
2.741,15
2.743,16
2.745,18
2.747,18
2.749,14
2.751,16
2.753,22
2.755,17
2.757,15
2.759,21
2.761,14
2.763,12
2.765,16
2.767,17
2.769,14
2.771,10
2.773,7
2.775,20
2.777,18
2.779,17
2.781,20
2.783,13
2.785,14
2.787,24
2.789,16
2.791,11
2.793,14
2.795,22
2.797,13
2.799,14
2.801,11
2.803,17
2.805,15
2.807,4
2.809,18
2.811,10
2.813,14
2.815,13
2.817,8
2.819,12
2.821,14
2.823,9
2.825,15
2.827,21
2.829,19
2.831,15
2.833,20
2.835,16
2.837,9
2.839,10
2.841,24
2.843,13
2.845,24
2.847,19
2.849,11
2.851,13
2.853,15
2.855,19
2.857,15
2.859,16
2.861,22
2.863,14
2.865,16
2.867,12
2.869,9
2.871,13
2.873,14
2.875,12
2.877,12
2.879,18
2.881,13
2.883,14
2.885,14
2.887,12
2.889,10
2.891,12
2.893,15
2.895,15
2.897,12
2.899,11
2.901,14
2.903,15
2.905,13
2.907,11
2.909,8
2.911,20
2.913,17
2.915,11
2.917,13
2.919,12
2.921,7
2.923,22
2.925,9
2.927,10
2.929,15
2.931,15
2.933,15
2.935,11
2.937,11
2.939,15
2.941,10
2.943,15
2.945,16
2.947,13
2.949,9
2.951,11
2.953,10
2.955,9
2.957,14
2.959,10
2.961,16
2.963,12
2.965,14
2.967,16
2.969,11
2.971,18
2.973,17
2.975,15
2.977,11
2.979,11
2.981,14
2.983,12
2.985,16
2.987,11
2.989,9
2.991,10
2.993,13
2.995,9
2.997,12
2.999,11
3.001,12
3.003,12
3.005,9
3.007,15
3.009,9
3.011,13
3.013,9
3.015,9
3.017,11
3.019,11
3.021,10
3.023,11
3.025,7
3.027,12
3.029,12
3.031,14
3.033,10
3.035,15
3.037,15
3.039,7
3.041,6
3.043,11
3.045,24
3.047,17
3.049,10
3.051,8
3.053,13
3.055,15
3.057,10
3.059,9
3.061,11
3.063,12
3.065,8
3.067,9
3.069,10
3.071,10
3.073,6
3.075,12
3.077,10
3.079,7
3.081,8
3.083,11
3.085,23
3.087,12
3.089,16
3.091,10
3.093,8
3.095,16
3.097,8
3.099,10
3.101,7
3.103,16
3.105,10
3.107,16
3.109,14
3.111,13
3.113,19
3.115,6
3.117,15
3.119,19
3.121,13
3.123,11
3.125,15
3.127,12
3.129,9
3.131,13
3.133,12
3.135,12
3.137,15
3.139,15
3.141,11
3.143,16
3.145,10
3.147,12
3.149,13
3.151,10
3.153,13
3.155,14
3.157,11
3.159,9
3.161,13
3.163,8
3.165,10
3.167,13
3.169,8
3.171,7
3.173,11
3.175,14
3.177,17
3.179,14
3.181,16
3.183,16
3.185,15
3.187,12
3.189,10
3.191,14
3.193,12
3.195,13
3.197,12
3.199,4
3.201,12
3.203,16
3.205,9
3.207,11
3.209,10
3.211,12
3.213,10
3.215,8
3.217,9
3.219,14
3.221,14
3.223,5
3.225,9
3.227,8
3.229,12
3.231,9
3.233,20
3.235,13
3.237,5
3.239,14
3.241,10
3.243,10
3.245,12
3.247,8
3.249,11
3.251,13
3.253,6
3.255,11
3.257,12
3.259,8
3.261,7
3.263,10
3.265,7
3.267,13
3.269,10
3.271,4
3.273,14
3.275,6
3.277,4
3.279,10
3.281,9
3.283,6
3.285,8
3.287,13
3.289,9
3.291,11
3.293,8
3.295,12
3.297,10
3.299,9
3.301,11
3.303,10
3.305,9
3.307,8
3.309,6
3.311,10
3.313,14
3.315,15
3.317,14
3.319,9
3.321,11
3.323,9
3.325,10
3.327,5
3.329,13
3.331,9
3.333,12
3.335,7
3.337,8
3.339,13
3.341,6
3.343,14
3.345,5
3.347,9
3.349,8
3.351,5
3.353,6
3.355,16
3.357,6
3.359,5
3.361,13
3.363,8
3.365,10
3.367,5
3.369,13
3.371,9
3.373,10
3.375,15
3.377,6
3.379,6
3.381,5
3.383,11
3.385,7
3.387,8
3.389,7
3.391,13
3.393,5
3.395,7
3.397,7
3.399,8
3.401,7
3.403,9
3.405,13
3.407,12
3.409,10
3.411,8
3.413,4
3.415,14
3.417,3
3.419,9
3.421,13
3.423,8
3.425,10
3.427,8
3.429,11
3.431,13
3.433,10
3.435,10
3.437,17
3.439,5
3.441,15
3.443,9
3.445,13
3.447,10
3.449,6
3.451,8
3.453,10
3.455,12
3.457,11
3.459,6
3.461,8
3.463,5
3.465,8
3.467,6
3.469,8
3.471,11
3.473,7
3.475,12
3.477,5
3.479,10
3.481,5
3.483,10
3.485,8
3.487,9
3.489,5
3.491,5
3.493,10
3.495,11
3.497,13
3.499,7
3.501,10
3.503,3
3.505,11
3.507,6
3.509,10
3.511,14
3.513,5
3.515,10
3.517,11
3.519,3
3.521,5
3.523,8
3.525,3
3.527,7
3.529,9
3.531,9
3.533,7
3.535,8
3.537,10
3.539,7
3.541,6
3.543,10
3.545,4
3.547,8
3.549,9
3.551,12
3.553,9
3.555,4
3.557,8
3.559,12
3.561,5
3.563,16
3.565,8
3.567,7
3.569,10
3.571,1
3.573,10
3.575,11
3.577,6
3.579,10
3.581,10
3.583,8
3.585,4
3.587,8
3.589,9
3.591,2
3.593,10
3.595,5
3.597,7
3.599,4
3.601,4
3.603,10
3.605,8
3.607,12
3.609,12
3.611,8
3.613,7
3.615,5
3.617,5
3.619,11
3.621,7
3.623,3
3.625,9
3.627,6
3.629,8
3.631,6
3.633,8
3.635,8
3.637,8
3.639,6
3.641,9
3.643,6
3.645,5
3.647,6
3.649,8
3.651,9
3.653,8
3.655,8
3.657,13
3.659,6
3.661,6
3.663,13
3.665,5
3.667,8
3.669,4
3.671,6
3.673,6
3.675,9
3.677,10
3.679,10
3.681,10
3.683,8
3.685,5
3.687,10
3.689,4
3.691,10
3.693,5
3.695,7
3.697,6
3.699,10
3.701,13
3.703,9
3.705,9
3.707,12
3.709,7
3.711,7
3.713,6
3.715,7
3.717,6
3.719,10
3.721,8
3.723,9
3.725,7
3.727,4
3.729,3
3.731,5
3.733,8
3.735,6
3.737,6
3.739,6
3.741,7
3.743,6
3.745,4
3.747,8
3.749,8
3.751,6
3.753,8
3.755,7
3.757,3
3.759,8
3.761,9
3.763,7
3.765,4
3.767,9
3.769,3
3.771,7
3.773,5
3.775,9
3.777,6
3.779,7
3.781,2
3.783,8
3.785,9
3.787,10
3.789,5
3.791,6
3.793,8
3.795,9
3.797,7
3.799,6
3.801,3
3.803,9
3.805,5
3.807,9
3.809,5
3.811,9
3.813,8
3.815,5
3.817,5
3.819,8
3.821,6
3.823,3
3.825,8
3.827,2
3.829,7
3.831,3
3.833,5
3.835,4
3.837,9
3.839,5
3.841,7
3.843,11
3.845,9
3.847,8
3.849,2
3.851,9
3.853,9
3.855,6
3.857,4
3.859,11
3.861,7
3.863,4
3.865,5
3.867,10
3.869,5
3.871,5
3.873,4
3.875,5
3.877,5
3.879,6
3.881,8
3.883,5
3.885,4
3.887,5
3.889,10
3.891,11
3.893,2
3.895,7
3.897,4
3.899,9
3.901,11
3.903,4
3.905,2
3.907,3
3.909,6
3.911,4
3.913,8
3.915,5
3.917,10
3.919,6
3.921,10
3.923,6
3.925,5
3.927,2
3.929,10
3.931,5
3.933,6
3.935,5
3.937,8
3.939,6
3.941,3
3.943,8
3.945,6
3.947,4
3.949,6
3.951,1
3.953,8
3.955,6
3.957,3
3.959,3
3.961,7
3.963,7
3.965,4
3.967,6
3.969,7
3.971,9
3.973,5
3.975,4
3.977,9
3.979,5
3.981,7
3.983,7
3.985,3
3.987,8
3.989,3
3.991,3
3.993,3
3.995,3
3.997,5
3.999,9
4.001,4
4.003,6
4.005,7
4.007,6
4.009,3
4.011,7
4.013,7
4.015,8
4.017,5
4.019,7
4.021,3
4.023,3
4.025,8
4.027,5
4.029,7
4.031,5
4.033,7
4.035,5
4.037,5
4.039,3
4.041,6
4.043,6
4.045,2
4.047,10
4.049,4
4.051,6
4.053,6
4.055,6
4.057,7
4.059,7
4.061,5
4.063,14
4.065,4
4.067,5
4.069,9
4.071,7
4.073,4
4.075,6
4.077,8
4.079,3
4.081,8
4.083,5
4.085,7
4.087,7
4.089,4
4.091,5
4.093,8
4.095,2
4.097,6
4.099,3
4.101,4
4.103,2
4.105,9
4.107,7
4.109,7
4.111,9
4.113,3
4.115,5
4.117,11
4.119,8
4.121,8
4.123,3
4.125,7
4.127,5
4.129,9
4.131,4
4.133,5
4.135,5
4.137,12
4.139,5
4.141,2
4.143,4
4.145,12
4.147,6
4.149,3
4.151,6
4.153,6
4.155,6
4.157,6
4.159,4
4.161,2
4.163,5
4.165,8
4.167,3
4.169,8
4.171,10
4.173,5
4.175,3
4.177,7
4.179,5
4.181,7
4.183,6
4.185,2
4.187,3
4.189,3
4.191,5
4.193,3
4.195,3
4.197,6
4.199,4
4.201,5
4.203,4
4.205,3
4.207,2
4.209,8
4.211,4
4.213,6
4.215,4
4.217,5
4.219,2
4.221,4
4.223,8
4.225,7
4.227,2
4.229,3
4.231,5
4.233,7
4.235,3
4.237,6
4.239,3
4.241,4
4.243,6
4.245,10
4.247,2
4.249,3
4.251,6
4.253,7
4.255,7
4.257,4
4.259,6
4.261,3
4.263,6
4.265,11
4.267,2
4.269,4
4.271,9
4.273,4
4.275,6
4.277,3
4.279,5
4.281,5
4.283,8
4.285,7
4.287,8
4.289,8
4.291,3
4.293,4
4.295,4
4.297,5
4.299,4
4.301,7
4.303,3
4.305,8
4.307,6
4.309,2
4.311,1
4.313,5
4.315,4
4.317,5
4.319,4
4.321,2
4.323,6
4.325,4
4.327,7
4.329,8
4.331,6
4.333,5
4.335,2
4.337,4
4.339,5
4.341,3
4.343,4
4.345,4
4.347,3
4.349,3
4.351,5
4.353,5
4.355,5
4.357,6
4.359,2
4.361,3
4.363,4
4.365,3
4.367,6
4.369,3
4.371,5
4.373,4
4.375,6
4.377,6
4.379,5
4.381,2
4.383,4
4.385,12
4.387,4
4.389,5
4.391,6
4.393,6
4.395,8
4.397,5
4.399,1
4.401,6
4.403,6
4.405,4
4.407,2
4.409,4
4.411,4
4.413,5
4.415,3
4.417,2
4.419,2
4.421,5
4.423,3
4.425,5
4.427,3
4.429,6
4.431,7
4.433,6
4.435,14
4.437,4
4.439,6
4.441,2
4.443,5
4.445,8
4.447,3
4.449,3
4.451,5
4.453,7
4.455,3
4.457,4
4.459,3
4.461,5
4.463,6
4.465,5
4.467,4
4.469,5
4.471,2
4.473,3
4.475,8
4.477,4
4.479,5
4.481,2
4.483,2
4.485,1
4.487,5
4.489,6
4.491,1
4.493,3
4.495,3
4.497,5
4.499,4
4.501,4
4.503,1
4.505,5
4.507,4
4.509,3
4.511,0
4.513,6
4.515,5
4.517,6
4.519,3
4.521,6
4.523,2
4.525,6
4.527,7
4.529,5
4.531,5
4.533,5
4.535,9
4.537,1
4.539,5
4.541,4
4.543,4
4.545,4
4.547,1
4.549,4
4.551,3
4.553,2
4.555,5
4.557,4
4.559,5
4.561,4
4.563,2
4.565,4
4.567,3
4.569,7
4.571,6
4.573,3
4.575,3
4.577,4
4.579,1
4.581,6
4.583,3
4.585,5
4.587,5
4.589,5
4.591,1
4.593,2
4.595,2
4.597,5
4.599,5
4.601,2
4.603,4
4.605,3
4.607,4
4.609,4
4.611,1
4.613,3
4.615,3
