Number of Bins = 5000
BinCenter,BinContent
0.833,337
0.835,363
0.837,310
0.839,300
0.841,299
0.843,315
0.845,293
0.847,348
0.849,324
0.851,295
0.853,295
0.855,308
0.857,294
0.859,302
0.861,306
0.863,319
0.865,286
0.867,302
0.869,267
0.871,320
0.873,285
0.875,271
0.877,314
0.879,292
0.881,304
0.883,296
0.885,280
0.887,306
0.889,251
0.891,318
0.893,280
0.895,334
0.897,313
0.899,287
0.901,286
0.903,256
0.905,296
0.907,284
0.909,273
0.911,273
0.913,291
0.915,287
0.917,258
0.919,288
0.921,269
0.923,255
0.925,286
0.927,289
0.929,283
0.931,292
0.933,266
0.935,291
0.937,261
0.939,276
0.941,257
0.943,278
0.945,282
0.947,269
0.949,252
0.951,233
0.953,241
0.955,253
0.957,264
0.959,240
0.961,266
0.963,276
0.965,253
0.967,240
0.969,275
0.971,260
0.973,261
0.975,234
0.977,270
0.979,257
0.981,262
0.983,287
0.985,256
0.987,260
0.989,264
0.991,207
0.993,249
0.995,263
0.997,252
0.999,247
1.001,242
1.003,222
1.005,245
1.007,244
1.009,229
1.011,255
1.013,253
1.015,243
1.017,232
1.019,262
1.021,256
1.023,216
1.025,231
1.027,235
1.029,226
1.031,231
1.033,186
1.035,248
1.037,220
1.039,240
1.041,238
1.043,226
1.045,240
1.047,242
1.049,190
1.051,238
1.053,199
1.055,224
1.057,212
1.059,196
1.061,221
1.063,231
1.065,223
1.067,211
1.069,199
1.071,197
1.073,186
1.075,223
1.077,224
1.079,253
1.081,207
1.083,207
1.085,193
1.087,218
1.089,234
1.091,194
1.093,173
1.095,245
1.097,213
1.099,209
1.101,192
1.103,208
1.105,192
1.107,205
1.109,192
1.111,187
1.113,217
1.115,205
1.117,195
1.119,201
1.121,194
1.123,189
1.125,212
1.127,198
1.129,215
1.131,188
1.133,193
1.135,183
1.137,215
1.139,171
1.141,209
1.143,197
1.145,189
1.147,178
1.149,179
1.151,179
1.153,168
1.155,179
1.157,207
1.159,190
1.161,181
1.163,191
1.165,197
1.167,186
1.169,189
1.171,153
1.173,206
1.175,170
1.177,185
1.179,174
1.181,158
1.183,182
1.185,193
1.187,165
1.189,161
1.191,151
1.193,199
1.195,180
1.197,160
1.199,182
1.201,156
1.203,171
1.205,185
1.207,186
1.209,174
1.211,163
1.213,168
1.215,192
1.217,179
1.219,159
1.221,177
1.223,187
1.225,169
1.227,162
1.229,159
1.231,184
1.233,166
1.235,176
1.237,172
1.239,170
1.241,182
1.243,139
1.245,176
1.247,162
1.249,180
1.251,158
1.253,150
1.255,173
1.257,163
1.259,163
1.261,156
1.263,143
1.265,170
1.267,148
1.269,164
1.271,154
1.273,161
1.275,149
1.277,185
1.279,155
1.281,153
1.283,159
1.285,120
1.287,144
1.289,177
1.291,151
1.293,166
1.295,146
1.297,142
1.299,140
1.301,163
1.303,163
1.305,154
1.307,169
1.309,151
1.311,155
1.313,148
1.315,157
1.317,171
1.319,145
1.321,167
1.323,151
1.325,137
1.327,158
1.329,148
1.331,118
1.333,139
1.335,138
1.337,135
1.339,140
1.341,130
1.343,136
1.345,134
1.347,154
1.349,141
1.351,142
1.353,138
1.355,129
1.357,126
1.359,161
1.361,143
1.363,146
1.365,142
1.367,146
1.369,149
1.371,154
1.373,124
1.375,122
1.377,123
1.379,148
1.381,142
1.383,142
1.385,141
1.387,136
1.389,142
1.391,133
1.393,132
1.395,157
1.397,144
1.399,152
1.401,101
1.403,137
1.405,148
1.407,127
1.409,135
1.411,109
1.413,149
1.415,128
1.417,159
1.419,116
1.421,133
1.423,135
1.425,146
1.427,139
1.429,127
1.431,136
1.433,122
1.435,147
1.437,122
1.439,115
1.441,104
1.443,154
1.445,120
1.447,122
1.449,121
1.451,135
1.453,122
1.455,133
1.457,132
1.459,133
1.461,116
1.463,119
1.465,98
1.467,96
1.469,116
1.471,126
1.473,119
1.475,119
1.477,125
1.479,101
1.481,146
1.483,120
1.485,117
1.487,116
1.489,125
1.491,121
1.493,123
1.495,129
1.497,129
1.499,131
1.501,127
1.503,116
1.505,119
1.507,113
1.509,116
1.511,88
1.513,123
1.515,109
1.517,121
1.519,128
1.521,130
1.523,107
1.525,126
1.527,112
1.529,102
1.531,120
1.533,103
1.535,99
1.537,105
1.539,115
1.541,108
1.543,115
1.545,100
1.547,103
1.549,118
1.551,114
1.553,109
1.555,104
1.557,108
1.559,102
1.561,101
1.563,105
1.565,97
1.567,104
1.569,94
1.571,108
1.573,93
1.575,117
1.577,111
1.579,99
1.581,116
1.583,110
1.585,103
1.587,99
1.589,104
1.591,102
1.593,106
1.595,104
1.597,124
1.599,104
1.601,103
1.603,106
1.605,111
1.607,90
1.609,90
1.611,105
1.613,88
1.615,98
1.617,105
1.619,101
1.621,98
1.623,102
1.625,113
1.627,111
1.629,101
1.631,95
1.633,101
1.635,99
1.637,89
1.639,84
1.641,77
1.643,93
1.645,78
1.647,107
1.649,107
1.651,104
1.653,91
1.655,86
1.657,88
1.659,94
1.661,92
1.663,104
1.665,89
1.667,87
1.669,104
1.671,101
1.673,103
1.675,92
1.677,103
1.679,96
1.681,95
1.683,88
1.685,104
1.687,79
1.689,82
1.691,69
1.693,93
1.695,104
1.697,90
1.699,104
1.701,76
1.703,91
1.705,104
1.707,102
1.709,90
1.711,83
1.713,104
1.715,77
1.717,89
1.719,89
1.721,79
1.723,84
1.725,94
1.727,91
1.729,99
1.731,91
1.733,88
1.735,84
1.737,85
1.739,101
1.741,87
1.743,88
1.745,90
1.747,92
1.749,79
1.751,81
1.753,83
1.755,73
1.757,96
1.759,92
1.761,92
1.763,99
1.765,71
1.767,84
1.769,90
1.771,73
1.773,78
1.775,78
1.777,73
1.779,83
1.781,82
1.783,88
1.785,82
1.787,88
1.789,73
1.791,100
1.793,83
1.795,80
1.797,68
1.799,58
1.801,99
1.803,76
1.805,73
1.807,75
1.809,85
1.811,79
1.813,73
1.815,67
1.817,77
1.819,63
1.821,74
1.823,73
1.825,90
1.827,78
1.829,70
1.831,100
1.833,72
1.835,68
1.837,59
1.839,62
1.841,57
1.843,84
1.845,81
1.847,81
1.849,69
1.851,62
1.853,71
1.855,72
1.857,65
1.859,77
1.861,76
1.863,67
1.865,80
1.867,72
1.869,75
1.871,81
1.873,82
1.875,85
1.877,76
1.879,65
1.881,70
1.883,60
1.885,74
1.887,68
1.889,73
1.891,85
1.893,81
1.895,72
1.897,67
1.899,55
1.901,70
1.903,74
1.905,74
1.907,57
1.909,62
1.911,69
1.913,75
1.915,80
1.917,78
1.919,73
1.921,61
1.923,65
1.925,81
1.927,72
1.929,67
1.931,71
1.933,62
1.935,85
1.937,72
1.939,64
1.941,74
1.943,68
1.945,74
1.947,63
1.949,61
1.951,73
1.953,73
1.955,61
1.957,60
1.959,65
1.961,58
1.963,66
1.965,76
1.967,69
1.969,65
1.971,77
1.973,73
1.975,75
1.977,74
1.979,63
1.981,72
1.983,68
1.985,60
1.987,57
1.989,71
1.991,67
1.993,66
1.995,52
1.997,72
1.999,66
2.001,67
2.003,69
2.005,70
2.007,78
2.009,76
2.011,71
2.013,67
2.015,64
2.017,64
2.019,69
2.021,72
2.023,53
2.025,53
2.027,58
2.029,72
2.031,74
2.033,76
2.035,74
2.037,57
2.039,56
2.041,65
2.043,63
2.045,66
2.047,59
2.049,55
2.051,63
2.053,52
2.055,61
2.057,67
2.059,59
2.061,52
2.063,60
2.065,58
2.067,58
2.069,65
2.071,56
2.073,66
2.075,51
2.077,54
2.079,56
2.081,51
2.083,42
2.085,59
2.087,64
2.089,52
2.091,58
2.093,62
2.095,56
2.097,72
2.099,59
2.101,62
2.103,63
2.105,59
2.107,68
2.109,70
2.111,63
2.113,51
2.115,67
2.117,75
2.119,59
2.121,57
2.123,70
2.125,53
2.127,51
2.129,56
2.131,56
2.133,62
2.135,61
2.137,42
2.139,63
2.141,64
2.143,74
2.145,55
2.147,59
2.149,61
2.151,62
2.153,66
2.155,50
2.157,55
2.159,53
2.161,50
2.163,53
2.165,50
2.167,55
2.169,55
2.171,46
2.173,57
2.175,68
2.177,52
2.179,48
2.181,57
2.183,47
2.185,54
2.187,56
2.189,46
2.191,57
2.193,54
2.195,43
2.197,55
2.199,51
2.201,45
2.203,54
2.205,55
2.207,61
2.209,66
2.211,46
2.213,54
2.215,40
2.217,54
2.219,48
2.221,64
2.223,48
2.225,47
2.227,63
2.229,51
2.231,64
2.233,49
2.235,46
2.237,53
2.239,51
2.241,49
2.243,55
2.245,48
2.247,55
2.249,48
2.251,50
2.253,52
2.255,63
2.257,46
2.259,46
2.261,51
2.263,62
2.265,37
2.267,57
2.269,45
2.271,48
2.273,44
2.275,48
2.277,42
2.279,48
2.281,56
2.283,41
2.285,45
2.287,37
2.289,43
2.291,58
2.293,37
2.295,49
2.297,53
2.299,48
2.301,68
2.303,44
2.305,39
2.307,37
2.309,39
2.311,41
2.313,51
2.315,49
2.317,53
2.319,59
2.321,57
2.323,50
2.325,45
2.327,45
2.329,38
2.331,55
2.333,50
2.335,52
2.337,41
2.339,41
2.341,54
2.343,41
2.345,50
2.347,47
2.349,58
2.351,39
2.353,53
2.355,51
2.357,42
2.359,43
2.361,46
2.363,44
2.365,54
2.367,40
2.369,52
2.371,55
2.373,39
2.375,41
2.377,41
2.379,42
2.381,47
2.383,45
2.385,50
2.387,49
2.389,49
2.391,39
2.393,37
2.395,45
2.397,33
2.399,20
2.401,46
2.403,53
2.405,31
2.407,50
2.409,33
2.411,41
2.413,45
2.415,43
2.417,35
2.419,40
2.421,44
2.423,31
2.425,55
2.427,60
2.429,52
2.431,39
2.433,39
2.435,43
2.437,41
2.439,44
2.441,32
2.443,52
2.445,45
2.447,59
2.449,37
2.451,46
2.453,30
2.455,38
2.457,45
2.459,30
2.461,40
2.463,30
2.465,44
2.467,36
2.469,41
2.471,41
2.473,47
2.475,39
2.477,44
2.479,48
2.481,31
2.483,35
2.485,39
2.487,39
2.489,40
2.491,40
2.493,42
2.495,43
2.497,32
2.499,51
2.501,36
2.503,47
2.505,52
2.507,36
2.509,32
2.511,42
2.513,45
2.515,46
2.517,44
2.519,42
2.521,30
2.523,32
2.525,32
2.527,38
2.529,33
2.531,42
2.533,35
2.535,34
2.537,41
2.539,39
2.541,41
2.543,42
2.545,42
2.547,36
2.549,39
2.551,24
2.553,45
2.555,34
2.557,41
2.559,39
2.561,36
2.563,46
2.565,35
2.567,34
2.569,29
2.571,40
2.573,41
2.575,49
2.577,37
2.579,30
2.581,42
2.583,25
2.585,31
2.587,33
2.589,42
2.591,27
2.593,34
2.595,33
2.597,26
2.599,34
2.601,28
2.603,44
2.605,38
2.607,29
2.609,38
2.611,28
2.613,38
2.615,32
2.617,34
2.619,41
2.621,30
2.623,30
2.625,34
2.627,30
2.629,36
2.631,40
2.633,34
2.635,42
2.637,29
2.639,29
2.641,33
2.643,35
2.645,37
2.647,38
2.649,30
2.651,35
2.653,37
2.655,43
2.657,42
2.659,32
2.661,37
2.663,41
2.665,26
2.667,35
2.669,31
2.671,48
2.673,30
2.675,33
2.677,28
2.679,27
2.681,40
2.683,28
2.685,37
2.687,39
2.689,24
2.691,27
2.693,24
2.695,28
2.697,32
2.699,28
2.701,31
2.703,41
2.705,33
2.707,33
2.709,34
2.711,23
2.713,38
2.715,25
2.717,31
2.719,31
2.721,28
2.723,29
2.725,36
2.727,34
2.729,31
2.731,23
2.733,30
2.735,26
2.737,27
2.739,27
2.741,29
2.743,28
2.745,33
2.747,27
2.749,33
2.751,34
2.753,33
2.755,38
2.757,33
2.759,31
2.761,34
2.763,28
2.765,32
2.767,27
2.769,24
2.771,31
2.773,23
2.775,39
2.777,31
2.779,36
2.781,35
2.783,29
2.785,41
2.787,35
2.789,31
2.791,25
2.793,34
2.795,38
2.797,30
2.799,33
2.801,25
2.803,30
2.805,30
2.807,23
2.809,33
2.811,22
2.813,24
2.815,23
2.817,28
2.819,26
2.821,29
2.823,19
2.825,30
2.827,38
2.829,35
2.831,27
2.833,34
2.835,37
2.837,23
2.839,20
2.841,39
2.843,20
2.845,34
2.847,35
2.849,28
2.851,27
2.853,39
2.855,34
2.857,28
2.859,22
2.861,32
2.863,25
2.865,36
2.867,24
2.869,27
2.871,29
2.873,27
2.875,21
2.877,20
2.879,37
2.881,32
2.883,30
2.885,24
2.887,27
2.889,24
2.891,34
2.893,27
2.895,23
2.897,24
2.899,32
2.901,20
2.903,37
2.905,27
2.907,18
2.909,29
2.911,30
2.913,28
2.915,20
2.917,22
2.919,31
2.921,20
2.923,43
2.925,26
2.927,23
2.929,29
2.931,23
2.933,24
2.935,24
2.937,29
2.939,29
2.941,26
2.943,31
2.945,23
2.947,27
2.949,25
2.951,21
2.953,22
2.955,22
2.957,29
2.959,21
2.961,24
2.963,25
2.965,33
2.967,25
2.969,31
2.971,35
2.973,22
2.975,26
2.977,27
2.979,23
2.981,33
2.983,27
2.985,27
2.987,27
2.989,20
2.991,20
2.993,26
2.995,27
2.997,25
2.999,24
3.001,25
3.003,26
3.005,24
3.007,36
3.009,25
3.011,20
3.013,23
3.015,21
3.017,26
3.019,28
3.021,20
3.023,20
3.025,19
3.027,17
3.029,24
3.031,25
3.033,19
3.035,30
3.037,28
3.039,23
3.041,21
3.043,18
3.045,38
3.047,25
3.049,19
3.051,19
3.053,22
3.055,34
3.057,18
3.059,25
3.061,20
3.063,20
3.065,23
3.067,20
3.069,26
3.071,25
3.073,12
3.075,22
3.077,20
3.079,16
3.081,20
3.083,29
3.085,42
3.087,22
3.089,33
3.091,22
3.093,24
3.095,19
3.097,17
3.099,25
3.101,21
3.103,26
3.105,22
3.107,29
3.109,24
3.111,19
3.113,26
3.115,17
3.117,26
3.119,31
3.121,25
3.123,20
3.125,27
3.127,28
3.129,24
3.131,21
3.133,20
3.135,19
3.137,35
3.139,31
3.141,19
3.143,22
3.145,18
3.147,16
3.149,22
3.151,23
3.153,19
3.155,23
3.157,17
3.159,25
3.161,24
3.163,23
3.165,27
3.167,19
3.169,17
3.171,24
3.173,24
3.175,30
3.177,28
3.179,21
3.181,29
3.183,31
3.185,25
3.187,22
3.189,22
3.191,25
3.193,18
3.195,23
3.197,21
3.199,15
3.201,25
3.203,24
3.205,25
3.207,25
3.209,20
3.211,22
3.213,19
3.215,21
3.217,22
3.219,25
3.221,24
3.223,17
3.225,22
3.227,20
3.229,15
3.231,18
3.233,29
3.235,20
3.237,17
3.239,25
3.241,18
3.243,20
3.245,22
3.247,19
3.249,26
3.251,22
3.253,18
3.255,21
3.257,23
3.259,16
3.261,16
3.263,18
3.265,20
3.267,21
3.269,16
3.271,13
3.273,26
3.275,22
3.277,17
3.279,23
3.281,17
3.283,16
3.285,17
3.287,30
3.289,21
3.291,21
3.293,20
3.295,19
3.297,26
3.299,22
3.301,16
3.303,13
3.305,15
3.307,19
3.309,18
3.311,17
3.313,22
3.315,25
3.317,26
3.319,27
3.321,21
3.323,15
3.325,23
3.327,17
3.329,18
3.331,22
3.333,22
3.335,20
3.337,16
3.339,21
3.341,15
3.343,22
3.345,9
3.347,19
3.349,13
3.351,17
3.353,18
3.355,20
3.357,16
3.359,8
3.361,25
3.363,19
3.365,23
3.367,10
3.369,26
3.371,20
3.373,18
3.375,18
3.377,18
3.379,11
3.381,15
3.383,19
3.385,16
3.387,16
3.389,16
3.391,20
3.393,9
3.395,13
3.397,7
3.399,23
3.401,18
3.403,21
3.405,25
3.407,22
3.409,24
3.411,14
3.413,17
3.415,23
3.417,18
3.419,24
3.421,26
3.423,13
3.425,17
3.427,14
3.429,18
3.431,24
3.433,19
3.435,20
3.437,29
3.439,16
3.441,26
3.443,15
3.445,19
3.447,15
3.449,15
3.451,18
3.453,16
3.455,19
3.457,19
3.459,21
3.461,16
3.463,18
3.465,19
3.467,15
3.469,15
3.471,17
3.473,25
3.475,24
3.477,10
3.479,17
3.481,13
3.483,16
3.485,15
3.487,15
3.489,15
3.491,17
3.493,18
3.495,16
3.497,20
3.499,17
3.501,20
3.503,11
3.505,18
3.507,7
3.509,22
3.511,25
3.513,10
3.515,12
3.517,19
3.519,10
3.521,13
3.523,10
3.525,17
3.527,19
3.529,14
3.531,14
3.533,14
3.535,17
3.537,16
3.539,15
3.541,14
3.543,14
3.545,12
3.547,17
3.549,17
3.551,22
3.553,17
3.555,12
3.557,20
3.559,19
3.561,16
3.563,24
3.565,15
3.567,18
3.569,19
3.571,7
3.573,18
3.575,18
3.577,15
3.579,18
3.581,18
3.583,17
3.585,13
3.587,15
3.589,15
3.591,13
3.593,21
3.595,15
3.597,16
3.599,11
3.601,16
3.603,15
3.605,11
3.607,18
3.609,27
3.611,19
3.613,14
3.615,13
3.617,15
3.619,21
3.621,20
3.623,15
3.625,11
3.627,12
3.629,16
3.631,17
3.633,15
3.635,15
3.637,15
3.639,18
3.641,16
3.643,11
3.645,15
3.647,13
3.649,13
3.651,16
3.653,12
3.655,15
3.657,15
3.659,15
3.661,19
3.663,17
3.665,16
3.667,13
3.669,17
3.671,16
3.673,14
3.675,14
3.677,19
3.679,19
3.681,16
3.683,15
3.685,7
3.687,22
3.689,11
3.691,16
3.693,8
3.695,12
3.697,12
3.699,16
3.701,21
3.703,18
3.705,17
3.707,17
3.709,12
3.711,13
3.713,16
3.715,10
3.717,13
3.719,18
3.721,14
3.723,19
3.725,18
3.727,14
3.729,6
3.731,12
3.733,10
3.735,14
3.737,16
3.739,11
3.741,13
3.743,10
3.745,15
3.747,17
3.749,14
3.751,12
3.753,15
3.755,15
3.757,10
3.759,14
3.761,12
3.763,13
3.765,11
3.767,14
3.769,12
3.771,17
3.773,14
3.775,14
3.777,15
3.779,12
3.781,11
3.783,15
3.785,15
3.787,24
3.789,13
3.791,10
3.793,13
3.795,15
3.797,10
3.799,10
3.801,14
3.803,17
3.805,10
3.807,19
3.809,10
3.811,13
3.813,18
3.815,9
3.817,14
3.819,16
3.821,12
3.823,14
3.825,11
3.827,7
3.829,15
3.831,9
3.833,13
3.835,12
3.837,14
3.839,13
3.841,12
3.843,16
3.845,15
3.847,15
3.849,9
3.851,12
3.853,13
3.855,13
3.857,10
3.859,16
3.861,11
3.863,13
3.865,13
3.867,14
3.869,12
3.871,10
3.873,9
3.875,11
3.877,11
3.879,11
3.881,12
3.883,11
3.885,7
3.887,11
3.889,18
3.891,21
3.893,9
3.895,11
3.897,13
3.899,16
3.901,15
3.903,11
3.905,6
3.907,8
3.909,14
3.911,7
3.913,15
3.915,8
3.917,18
3.919,16
3.921,18
3.923,11
3.925,9
3.927,11
3.929,17
3.931,13
3.933,13
3.935,10
3.937,14
3.939,14
3.941,11
3.943,15
3.945,8
3.947,6
3.949,13
3.951,7
3.953,14
3.955,11
3.957,6
3.959,10
3.961,11
3.963,16
3.965,9
3.967,13
3.969,17
3.971,14
3.973,6
3.975,10
3.977,13
3.979,11
3.981,15
3.983,13
3.985,9
3.987,17
3.989,11
3.991,8
3.993,6
3.995,17
3.997,11
3.999,13
4.001,7
4.003,15
4.005,12
4.007,14
4.009,10
4.011,11
4.013,14
4.015,10
4.017,12
4.019,17
4.021,11
4.023,13
4.025,19
4.027,12
4.029,7
4.031,11
4.033,11
4.035,13
4.037,12
4.039,7
4.041,13
4.043,11
4.045,7
4.047,16
4.049,7
4.051,11
4.053,10
4.055,8
4.057,14
4.059,14
4.061,9
4.063,17
4.065,7
4.067,16
4.069,14
4.071,12
4.073,9
4.075,10
4.077,14
4.079,7
4.081,11
4.083,13
4.085,13
4.087,11
4.089,12
4.091,10
4.093,11
4.095,3
4.097,9
4.099,7
4.101,11
4.103,7
4.105,14
4.107,9
4.109,12
4.111,16
4.113,5
4.115,14
4.117,19
4.119,15
4.121,10
4.123,6
4.125,13
4.127,9
4.129,11
4.131,8
4.133,11
4.135,5
4.137,16
4.139,8
4.141,7
4.143,6
4.145,17
4.147,12
4.149,8
4.151,11
4.153,8
4.155,15
4.157,10
4.159,5
4.161,9
4.163,9
4.165,13
4.167,10
4.169,13
4.171,21
4.173,9
4.175,7
4.177,11
4.179,11
4.181,13
4.183,10
4.185,7
4.187,7
4.189,9
4.191,14
4.193,14
4.195,5
4.197,11
4.199,8
4.201,9
4.203,7
4.205,9
4.207,7
4.209,12
4.211,10
4.213,6
4.215,6
4.217,7
4.219,8
4.221,7
4.223,14
4.225,11
4.227,3
4.229,6
4.231,9
4.233,13
4.235,7
4.237,11
4.239,6
4.241,13
4.243,14
4.245,17
4.247,8
4.249,6
4.251,16
4.253,11
4.255,7
4.257,11
4.259,8
4.261,8
4.263,11
4.265,16
4.267,8
4.269,8
4.271,12
4.273,8
4.275,12
4.277,5
4.279,11
4.281,10
4.283,16
4.285,13
4.287,12
4.289,13
4.291,9
4.293,7
4.295,8
4.297,11
4.299,5
4.301,11
4.303,5
4.305,13
4.307,7
4.309,3
4.311,7
4.313,11
4.315,8
4.317,10
4.319,9
4.321,6
4.323,8
4.325,7
4.327,13
4.329,13
4.331,10
4.333,9
4.335,5
4.337,7
4.339,8
4.341,8
4.343,9
4.345,10
4.347,9
4.349,6
4.351,12
4.353,9
4.355,14
4.357,10
4.359,3
4.361,8
4.363,8
4.365,7
4.367,8
4.369,9
4.371,12
4.373,11
4.375,6
4.377,10
4.379,12
4.381,5
4.383,7
4.385,19
4.387,5
4.389,9
4.391,9
4.393,9
4.395,11
4.397,9
4.399,7
4.401,7
4.403,10
4.405,13
4.407,13
4.409,6
4.411,8
4.413,9
4.415,9
4.417,6
4.419,7
4.421,9
4.423,7
4.425,7
4.427,9
4.429,10
4.431,12
4.433,11
4.435,16
4.437,10
4.439,7
4.441,4
4.443,9
4.445,15
4.447,6
4.449,7
4.451,7
4.453,9
4.455,5
4.457,7
4.459,7
4.461,9
4.463,10
4.465,5
4.467,11
4.469,10
4.471,6
4.473,8
4.475,8
4.477,9
4.479,7
4.481,4
4.483,4
4.485,4
4.487,12
4.489,7
4.491,4
4.493,6
4.495,7
4.497,6
4.499,7
4.501,6
4.503,4
4.505,8
4.507,7
4.509,8
4.511,3
4.513,10
4.515,10
4.517,8
4.519,8
4.521,11
4.523,6
4.525,11
4.527,10
4.529,10
4.531,14
4.533,7
4.535,14
4.537,6
4.539,9
4.541,10
4.543,7
4.545,10
4.547,5
4.549,6
4.551,9
4.553,6
4.555,7
4.557,10
4.559,9
4.561,9
4.563,10
4.565,11
4.567,6
4.569,9
4.571,11
4.573,10
4.575,8
4.577,9
4.579,6
4.581,5
4.583,5
4.585,9
4.587,7
